		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    3    2    3    2    1    1    1  3.156454 0.924159 SUCCESS   0
000000011    1    2    2    2    4    1    4    2  4.129564 0.845248 SUCCESS   1
000000101    1    2    2    2    4    2    2    3  2.434896 0.964698 SUCCESS   2
000000111    2    2    1    1    2    2    3    2  2.246232 0.972517 SUCCESS   3
000001001    1    0    3    3    3    2    3    0  6.482903 0.593305 SUCCESS   4
000001011    1    2    0    0    5    2    4    4 10.908238 0.206953 SUCCESS   5
000001101    2    2    1    1    6    2    1    3  8.366235 0.398537 SUCCESS   6
000001111    1    2    1    2    2    1    4    3  4.003788 0.856782 SUCCESS   7
000010001    6    3    4    4    3    2    0    4 11.411342 0.179463 SUCCESS   8
000010011    3    0    3    4    5    2    3    1  7.707565 0.462545 SUCCESS   9
000010101    3    3    4    3    4    2    2    3  2.812225 0.945583 SUCCESS  10
000010111    2    3    1    0    3    3    5    5  9.465122 0.304589 SUCCESS  11
000011001    1    1    0    0    0    1    0    1 13.417141 0.098280 SUCCESS  12
000011011    1    3    1    2    4    5    3    2  6.012897 0.645787 SUCCESS  13
000011101    4    2    3    1    3    1    2    2  3.282230 0.915418 SUCCESS  14
000011111    2    4    2    1    2    1    3    1  4.003788 0.856782 SUCCESS  15
000100011    5    3    2    3    5    3    2    2  6.264449 0.617636 SUCCESS  16
000100101    1    3    0    4    0    0    3    1 10.530909 0.229720 SUCCESS  17
000100111    4    2    3    2    5    2    3    0  6.860231 0.551785 SUCCESS  18
000101001    2    2    4    3    1    3    1    1  4.066676 0.851058 SUCCESS  19
000101011    4    2    2    4    3    1    3    4  4.444005 0.815009 SUCCESS  20
000101101    5    2    3    2    5    4    2    3  7.174672 0.517910 SUCCESS  21
000101111    3    4    3    1    3    3    3    5  5.417115 0.712205 SUCCESS  22
000110011    1    0    0    2    2    0    2    1  9.432023 0.307171 SUCCESS  23
000110101    3    0    2    1    6    1    4    1 11.755572 0.162447 SUCCESS  24
000110111    3    2    0    3    3    2    3    2  3.282230 0.915418 SUCCESS  25
000111001    3    6    3    3    2    4    2    0  9.528010 0.299727 SUCCESS  26
000111011    3    2    3    2    1    2    2    3  1.587562 0.991157 SUCCESS  27
000111101    2    0    0    1    4    1    0    2 10.405133 0.237734 SUCCESS  28
000111111    2    2    1    1    5    1    4    0  9.087793 0.334944 SUCCESS  29
001000011    1    3    3    1    1    3    2    1  3.940900 0.862416 SUCCESS  30
001000101    2    4    5    5    3    2    2    4  8.084894 0.425222 SUCCESS  31
001000111    3    2    2    1    4    3    4    4  4.444005 0.815009 SUCCESS  32
001001011    2    5    2    3    0    2    1    2  6.608679 0.579380 SUCCESS  33
001001101    1    2    5    4    2    4    2    4  7.048895 0.531367 SUCCESS  34
001001111    3    1    2    2    4    2    6    3  7.833341 0.449917 SUCCESS  35
001010011    1    2    1    2    0    0    2    1  7.800242 0.453223 SUCCESS  36
001010101    1    2    3    3    1    4    4    5  6.986007 0.538143 SUCCESS  37
001010111    6    1    3    7    0    2    1    4 19.758907 0.011288 SUCCESS  38
001011011    5    2    2    5    2    4    1    3  7.896229 0.443672 SUCCESS  39
001011101    2    1    3    3    1    1    2    2  3.093566 0.928349 SUCCESS  40
001011111    4    2    5    2    3    3    2    5  7.174672 0.517910 SUCCESS  41
001100101    0    1    1    2    0    2    2    3  7.078684 0.528168 SUCCESS  42
001100111    2    2    0    2    2    2    1    1  4.599570 0.799391 SUCCESS  43
001101011    3    1    3    4    1    1    1    2  4.851122 0.773363 SUCCESS  44
001101101    0    6    4    2    2    9    1    2 28.358025 0.000411 FAILURE  45
001101111    3    3    1    2    1    5    3    4  6.075785 0.638743 SUCCESS  46
001110101    2    2    3    0    3    3    1    1  4.788234 0.779952 SUCCESS  47
001110111    3    3    4    3    1    4    3    2  3.596671 0.891559 SUCCESS  48
001111011    3    2    3    2    4    2    3    4  2.749337 0.949090 SUCCESS  49
001111101    3    3    2    1    2    0    2    4  4.914011 0.766726 SUCCESS  50
001111111    1    1    1    0    5    2    3    1  8.962017 0.345510 SUCCESS  51
010000011    3    2    2    0    2    2    5    2  5.824233 0.666913 SUCCESS  52
010000111    2    3    4    1    1    3    1    2  4.066676 0.851058 SUCCESS  53
010001011    3    2    6    3    2    2    2    2  6.075785 0.638743 SUCCESS  54
010001111    3    2    2    2    3    0    4    3  4.192453 0.839356 SUCCESS  55
010010011    2    0    3    1    4    2    3    1  5.698457 0.680967 SUCCESS  56
010010111    3    2    2    2    1    5    2    2  4.192453 0.839356 SUCCESS  57
010011011    2    1    5    2    1    4    2    2  5.887121 0.659874 SUCCESS  58
010011111    0    1    2    1    4    1    1    6 12.477130 0.131151 SUCCESS  59
010100011    2    3    0    2    3    1    5    1  7.456013 0.488323 SUCCESS  60
010100111    1    2    4    1    1    2    3    4  4.976899 0.760042 SUCCESS  61
010101011    2    2    3    2    1    5    3    5  6.986007 0.538143 SUCCESS  62
010101111    2    1    4    6    1    1    2    6 14.612015 0.067143 SUCCESS  63
010110011    4    6    2    2    2    6    1    1 13.827568 0.086372 SUCCESS  64
010110111    4    2    1    5    1    5    3    3  8.743564 0.364388 SUCCESS  65
010111011    4    2    1    2    1    1    2    2  3.940900 0.862416 SUCCESS  66
010111111    5    4    5    5    3    4    3    7 19.666230 0.011675 SUCCESS  67
011000111    3    5    4    3    1    1    2    3  6.075785 0.638743 SUCCESS  68
011001111    2    6    3    3    2    5    1    2  9.590898 0.294921 SUCCESS  69
011010111    2    1    4    3    1    2    2    3  3.282230 0.915418 SUCCESS  70
011011111    3    3    0    3    2    5    5    3  8.743564 0.364388 SUCCESS  71
011101111    2    4    2    1    1    2    0    3  5.635568 0.687978 SUCCESS  72
011111111    4    3    1    1    6    2    3    3  8.680676 0.369946 SUCCESS  73
100000000    3    3    2    3    2    1    1    1  3.156454 0.924159 SUCCESS  74
100010000    3    3    0    3    0    3    1    3  6.545791 0.586333 SUCCESS  75
100100000    2    0    3    1    6    2    6    3 14.612015 0.067143 SUCCESS  76
100101000    2    2    2    2    3    2    2    1  1.461786 0.993324 SUCCESS  77
100110000    3    2    4    2    2    1    0    1  5.635568 0.687978 SUCCESS  78
100111000    2    3    1    2    8    1    4    0 18.722909 0.016414 SUCCESS  79
101000000    2    2    3    4    1    2    2    4  3.408006 0.906211 SUCCESS  80
101000100    1    4    0    5    4    2    3    4  9.528010 0.299727 SUCCESS  81
101001000    1    3    3    2    4    1    2    2  3.282230 0.915418 SUCCESS  82
101001100    2    2    2    6    1    4    0    1 10.908238 0.206953 SUCCESS  83
101010000    1    2    1    2    2    0    3    1  5.446904 0.708915 SUCCESS  84
101010100    1    0    3    3    4    3    4    2  5.950009 0.652832 SUCCESS  85
101011000    3    4    0    4    3    2    2    1  5.887121 0.659874 SUCCESS  86
101011100    2    3    4    3    1    1    0    4  6.671567 0.572447 SUCCESS  87
101100000    5    1    2    2    4    4    1    2  6.860231 0.551785 SUCCESS  88
101100100    3    4    3    1    2    0    2    2  4.914011 0.766726 SUCCESS  89
101101000    4    2    3    3    4    2    4    1  4.444005 0.815009 SUCCESS  90
101101100    3    3    4    1    2    1    1    3  4.129564 0.845248 SUCCESS  91
101110000    2    2    3    0    5    1    1    2  7.393125 0.494871 SUCCESS  92
101110100    4    1    2    1    0    5    5    3 11.096902 0.196269 SUCCESS  93
101111000    5    3    5    4    1    2    2    2  7.896229 0.443672 SUCCESS  94
101111100    0    0    0    2    1    2    3    3  8.773353 0.361775 SUCCESS  95
110000000    2    2    2    2    5    1    2    1  4.914011 0.766726 SUCCESS  96
110000010    6    2    3    2    4    0    1    1 10.971126 0.203341 SUCCESS  97
110000100    5    3    5    3    4    0    5    2 12.321564 0.137423 SUCCESS  98
110001000    2    3    2    4    3    3    2    2  1.776226 0.987120 SUCCESS  99
110001010    1    3    1    4    1    4    3    3  5.102675 0.746548 SUCCESS 100
110010000    2    3    1    1    5    2    2    2  4.976899 0.760042 SUCCESS 101
110010010    4    5    5    1    0    2    2    3 10.312456 0.243777 SUCCESS 102
110010100    0    3    1    3    1    2    1    2  5.509792 0.701955 SUCCESS 103
110011000    2    2    4    2    3    0    0    1  7.267349 0.508082 SUCCESS 104
110011010    3    1    2    7    3    2    2    0 12.728682 0.121532 SUCCESS 105
110100000    1    1    3    4    1    4    4    4  6.923119 0.544950 SUCCESS 106
110100010    3    3    0    3    2    2    4    4  5.165563 0.739743 SUCCESS 107
110100100    2    2    1    0    3    1    3    1  5.509792 0.701955 SUCCESS 108
110101000    0    2    1    1    1    1    4    1  7.926019 0.440730 SUCCESS 109
110101010    2    0    3    2    4    4    3    2  5.102675 0.746548 SUCCESS 110
110101100    4    4    3    4    1    3    1    0  7.644677 0.468925 SUCCESS 111
110110000    2    3    4    0    4    1    0    0 10.656685 0.221921 SUCCESS 112
110110010    3    3    1    1    0    2    2    4  5.698457 0.680967 SUCCESS 113
110110100    4    3    3    2    0    3    0    4  7.581789 0.475349 SUCCESS 114
110111000    3    3    2    1    4    6    1    2  8.617787 0.375557 SUCCESS 115
110111010    4    2    1    2    1    4    5    2  6.860231 0.551785 SUCCESS 116
110111100    3    3    4    3    0    5    1    2  7.707565 0.462545 SUCCESS 117
111000000    1    3    0    3    5    2    2    2  6.671567 0.572447 SUCCESS 118
111000010    5    1    6    1    1    1    6    4 18.127127 0.020293 SUCCESS 119
111000100    5    4    2    4    3    4    4    2  7.300448 0.504591 SUCCESS 120
111000110    1    4    2    4    3    3    4    4  5.417115 0.712205 SUCCESS 121
111001000    2    0    0    2    5    5    3    4 11.944236 0.153709 SUCCESS 122
111001010    3    2    2    5    2    1    3    3  4.318229 0.827331 SUCCESS 123
111001100    2    2    3    2    4    1    0    1  5.635568 0.687978 SUCCESS 124
111010000    4    2    1    1    2    9    4    5 25.094465 0.001498 FAILURE 125
111010010    4    3    1    0    2    2    3    2  4.914011 0.766726 SUCCESS 126
111010100    1    3    4    0    4    3    5    1  9.402234 0.309508 SUCCESS 127
111010110    4    4    2    2    1    3    2    1  4.192453 0.839356 SUCCESS 128
111011000    2    1    3    1    3    1    2    2  3.093566 0.928349 SUCCESS 129
111011010    4    0    2    1    2    0    1    3  8.051795 0.428427 SUCCESS 130
111011100    1    2    2    3    1    4    3    1  4.066676 0.851058 SUCCESS 131
111100000    4    1    3    4    4    2    1    0  7.581789 0.475349 SUCCESS 132
111100010    5    4    3    5    3    2    1    5 10.689784 0.219903 SUCCESS 133
111100100    1    3    3    1    2    2    3    4  3.345118 0.910872 SUCCESS 134
111100110    2    2    3    4    3    3    3    1  2.623560 0.955720 SUCCESS 135
111101000    5    5    0    0    2    4    1    5 15.396461 0.051880 SUCCESS 136
111101010    3    3    5    0    3    2    5    2  8.680676 0.369946 SUCCESS 137
111101100    2    3    3    1    2    0    3    6  9.339345 0.314483 SUCCESS 138
111101110    4    2    2    2    3    1    3    4  3.470895 0.901437 SUCCESS 139
111110000    3    1    2    3    3    3    3    3  1.776226 0.987120 SUCCESS 140
111110010    3    4    2    2    4    3    4    3  3.722447 0.881257 SUCCESS 141
111110100    2    4    0    0    2    2    1    5  9.935127 0.269609 SUCCESS 142
111110110    1    2    3    1    1    0    3    1  6.294238 0.614310 SUCCESS 143
111111000    4    2    2    3    3    4    3    5  5.480003 0.705254 SUCCESS 144
111111010    2    5    2    0    2    1    2    3  6.608679 0.579380 SUCCESS 145
111111100    4    3    1    3    4    4    2    1  5.228451 0.732903 SUCCESS 146
111111110    4    3    1    1    6    2    3    3  8.680676 0.369946 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    6    2    3    6    5    2    3    2 14.142009 0.078138 SUCCESS   0
000000011    7    1    3    3    6    2    6    3 21.046458 0.007025 FAILURE   1
000000101    3    0    2    2    3    0    4    2  6.545791 0.586333 SUCCESS   2
000000111    3    2    1    2    5    2    2    1  4.976899 0.760042 SUCCESS   3
000001001    2    3    1    4    3    6    4    1  9.590898 0.294921 SUCCESS   4
000001011    1    0    3    0    4    3    3    0  9.809351 0.278663 SUCCESS   5
000001101    3    4    3    2    3    1    2    3  2.623560 0.955720 SUCCESS   6
000001111    4    2    2    1    3    4    4    1  5.165563 0.739743 SUCCESS   7
000010001    4    1    3    3    0    1    1    2  6.482903 0.593305 SUCCESS   8
000010011    2    2    2    5    2    4    4    1  6.075785 0.638743 SUCCESS   9
000010101    3    3    3    2    5    3    3    1  4.444005 0.815009 SUCCESS  10
000010111    2    3    2    1    1    1    1    1  4.599570 0.799391 SUCCESS  11
000011001    1    2    1    1    2    3    1    5  6.545791 0.586333 SUCCESS  12
000011011    1    4    3    2    0    2    1    3  5.698457 0.680967 SUCCESS  13
000011101    1    2    2    3    6    1    2    1  8.366235 0.398537 SUCCESS  14
000011111    5    3    3    1    0    5    2    1 10.186680 0.252167 SUCCESS  15
000100011    3    0    2    3    1    5    1    2  7.456013 0.488323 SUCCESS  16
000100101    0    4    4    4    4    4    1    4  9.653786 0.290171 SUCCESS  17
000100111    4    1    4    5    0    2    5    1 12.007124 0.150886 SUCCESS  18
000101001    3    3    2    3    0    1    1    4  5.761345 0.673945 SUCCESS  19
000101011    3    2    5    2    3    1    2    3  4.318229 0.827331 SUCCESS  20
000101101    3    2    3    1    3    4    0    0  7.393125 0.494871 SUCCESS  21
000101111    3    1    5    2    2    1    1    1  6.545791 0.586333 SUCCESS  22
000110011    4    1    0    4    2    3    1    4  7.581789 0.475349 SUCCESS  23
000110101    1    0    3    1    3    0    4    2  8.114683 0.422349 SUCCESS  24
000110111    1    2    3    4    1    2    2    1  4.003788 0.856782 SUCCESS  25
000111001    2    3    0    1    3    3    5    3  6.797343 0.558648 SUCCESS  26
000111011    1    7    0    4    4    1    3    3 15.459349 0.050806 SUCCESS  27
000111101    4    1    1    4    3    3    3    3  4.381117 0.821206 SUCCESS  28
000111111    3    3    2    1    1    3    2    3  2.434896 0.964698 SUCCESS  29
001000011    3    3    1    0    2    0    0    5 11.504019 0.174743 SUCCESS  30
001000101    4    3    4    0    2    1    0    1  9.024905 0.340199 SUCCESS  31
001000111    4    3    2    2    0    4    1    5  8.554899 0.381222 SUCCESS  32
001001011    0    4    1    1    1    2    2    6 11.692684 0.165451 SUCCESS  33
001001101    2    4    2    5    4    5    3    2  8.084894 0.425222 SUCCESS  34
001001111    1    2    5    4    0    0    8    2 23.022468 0.003336 FAILURE  35
001010011    1    1    2    3    3    1    5    2  5.824233 0.666913 SUCCESS  36
001010101    2    3    0    3    2    2    3    4  4.192453 0.839356 SUCCESS  37
001010111    7    3    2    4    2    1    1    2 12.007124 0.150886 SUCCESS  38
001011011    2    2    2    2    3    5    2    3  3.470895 0.901437 SUCCESS  39
001011101    2    2    2    1    1    1    0    1  6.168462 0.628368 SUCCESS  40
001011111    1    1    5    1    0    3    1    3  9.024905 0.340199 SUCCESS  41
001100101    1    1    2    3    0    2    2    3  4.725346 0.786488 SUCCESS  42
001100111    4    1    1    1    3    7    1    4 14.549126 0.068529 SUCCESS  43
001101011    3    2    3    0    5    0    2    1  9.087793 0.334944 SUCCESS  44
001101101    0    3    3    3    2    3    3    2  3.345118 0.910872 SUCCESS  45
001101111    2    2    3    4    6    2    3    1  7.833341 0.449917 SUCCESS  46
001110101    4    4    3    2    4    2    2    3  3.659559 0.886460 SUCCESS  47
001110111    0    4    1    5    3    1    2    3  8.429123 0.392713 SUCCESS  48
001111011    2    1    1    1    2    6    2    5 11.034014 0.199779 SUCCESS  49
001111101    4    3    3    2    0    3    5    2  6.923119 0.544950 SUCCESS  50
001111111    3    1    5    2    1    4    5    1  9.465122 0.304589 SUCCESS  51
010000011    3    4    2    3    5    3    3    0  6.986007 0.538143 SUCCESS  52
010000111    2    3    1    1    4    3    3    4  4.318229 0.827331 SUCCESS  53
010001011    5    1    3    0    0    1    0    1 13.010023 0.111505 SUCCESS  54
010001111    4    2    5    1    0    2    1    1  9.087793 0.334944 SUCCESS  55
010010011    1    4    3    4    0    1    2    5  9.339345 0.314483 SUCCESS  56
010010111    0    3    5    2    2    2    2    4  6.797343 0.558648 SUCCESS  57
010011011    0    2    3    5    4    2    4    2  7.770453 0.456208 SUCCESS  58
010011111    3    2    5    4    0    2    7    1 16.369571 0.037386 SUCCESS  59
010100011    1    2    3    3    3    0    2    0  6.420015 0.600293 SUCCESS  60
010100111    1    3    5    3    2    2    3    0  6.734455 0.565535 SUCCESS  61
010101011    1    1    1    4    4    1    3    2  5.761345 0.673945 SUCCESS  62
010101111    2    2    2    6    3    2    4    4  7.959118 0.437474 SUCCESS  63
010110011    3    3    0    5    2    2    2    0  8.303347 0.404413 SUCCESS  64
010110111    2    2    2    2    1    3    1    4  3.219342 0.919848 SUCCESS  65
010111011    4    2    1    2    1    2    0    1  6.357126 0.607295 SUCCESS  66
010111111    1    3    5    2    3    1    3    2  5.102675 0.746548 SUCCESS  67
011000111    4    6    0    3    0    3    3    3 12.007124 0.150886 SUCCESS  68
011001111    1    0    1    1    5    6    2    3 13.513128 0.095372 SUCCESS  69
011010111    1    5    5    1    4    0    1    0 14.234686 0.075850 SUCCESS  70
011011111    1    4    2    2    2    6    1    2  8.492011 0.386941 SUCCESS  71
011101111    0    3    1    5    2    1    1    4  9.150681 0.329745 SUCCESS  72
011111111    1    1    4    5    2    4    4    1  8.617787 0.375557 SUCCESS  73
100000000    6    2    3    6    5    2    3    2 14.142009 0.078138 SUCCESS  74
100010000    5    2    1    0    1    1    1    1  9.683575 0.287941 SUCCESS  75
100100000    2    3    1    1    4    2    3    1  4.066676 0.851058 SUCCESS  76
100101000    7    4    3    2    5    4    0    4 17.531345 0.025028 SUCCESS  77
100110000    2    2    2    3    2    1    4    2  2.434896 0.964698 SUCCESS  78
100111000    2    3    3    2    1    5    2    3  4.318229 0.827331 SUCCESS  79
101000000    2    2    2    2    2    1    3    1  2.246232 0.972517 SUCCESS  80
101000100    8    2    5    1    2    4    1    2 18.974461 0.014997 SUCCESS  81
101001000    1    5    2    2    3    2    2    2  4.192453 0.839356 SUCCESS  82
101001100    2    5    2    1    5    3    2    1  7.707565 0.462545 SUCCESS  83
101010000    1    2    4    2    3    6    4    1  9.528010 0.299727 SUCCESS  84
101010100    1    4    3    2    0    2    4    4  6.797343 0.558648 SUCCESS  85
101011000    4    2    1    0    2    0    3    7 16.055131 0.041598 SUCCESS  86
101011100    4    3    3    1    4    1    1    2  5.039787 0.753315 SUCCESS  87
101100000    6    3    1    3    4    3    3    2  7.959118 0.437474 SUCCESS  88
101100100    3    4    3    1    2    3    0    1  5.761345 0.673945 SUCCESS  89
101101000    3    1    2    2    0    3    2    0  6.357126 0.607295 SUCCESS  90
101101100    1    1    2    2    6    4    2    0 10.908238 0.206953 SUCCESS  91
101110000    1    2    1    0    1    0    2    3  7.863131 0.446953 SUCCESS  92
101110100    3    5    2    3    1    2    6    3  9.653786 0.290171 SUCCESS  93
101111000    2    4    2    5    5    3    1    2  7.896229 0.443672 SUCCESS  94
101111100    2    3    2    4    2    3    3    5  4.506893 0.808743 SUCCESS  95
110000000    6    1    2    8    4    1    4    2 22.552462 0.003989 FAILURE  96
110000010    1    1    5    0    2    6    3    2 12.728682 0.121532 SUCCESS  97
110000100    2    1    7    2    2    3    2    2 10.249568 0.247945 SUCCESS  98
110001000    1    1    0    0    2    4    1    4  9.746463 0.283274 SUCCESS  99
110001010    2    6    2    4    1    2    0    0 12.540018 0.128687 SUCCESS 100
110010000    3    6    0    2    3    2    1    4 10.249568 0.247945 SUCCESS 101
110010010    1    2    2    1    2    0    3    4  5.635568 0.687978 SUCCESS 102
110010100    5    3    3    2    4    3    3    4  5.542891 0.698284 SUCCESS 103
110011000    3    0    0    5    3    0    2    3 10.782461 0.214332 SUCCESS 104
110011010    4    5    3    3    3    2    3    0  6.986007 0.538143 SUCCESS 105
110100000    2    2    2    3    3    1    4    2  2.497784 0.961834 SUCCESS 106
110100010    6    1    3    0    2    4    1    2 10.971126 0.203341 SUCCESS 107
110100100    0    6    1    1    1    2    3    2 10.782461 0.214332 SUCCESS 108
110101000    0    1    2    0    1    1    2    0 10.216469 0.250160 SUCCESS 109
110101010    0    2    4    3    2    1    4    2  5.824233 0.666913 SUCCESS 110
110101100    2    3    0    1    3    1    1    3  5.572680 0.694975 SUCCESS 111
110110000    3    3    2    2    3    1    3    1  2.434896 0.964698 SUCCESS 112
110110010    1    2    6    2    3    5    1    1 11.096902 0.196269 SUCCESS 113
110110100    2    1    1    3    0    3    5    0  9.872239 0.274108 SUCCESS 114
110111000    2    1    2    3    0    1    3    2  4.725346 0.786488 SUCCESS 115
110111010    1    5    0    3    0    2    5    2 11.755572 0.162447 SUCCESS 116
110111100    3    0    1    7    7    2    2    2 21.453576 0.006035 FAILURE 117
111000000    4    1    2    4    4    0    0    2  9.150681 0.329745 SUCCESS 118
111000010    1    2    7    3    5    3    3    3 13.168899 0.106169 SUCCESS 119
111000100    1    2    1    4    2    3    1    4  4.976899 0.760042 SUCCESS 120
111000110    4    3    4    3    2    3    2    2  2.749337 0.949090 SUCCESS 121
111001000    5    3    3    0    2    1    1    3  7.518901 0.481816 SUCCESS 122
111001010    5    4    1    4    2    2    4    4  8.022006 0.431323 SUCCESS 123
111001100    2    0    2    3    2    3    3    1  4.003788 0.856782 SUCCESS 124
111010000    1    2    1    4    5    3    5    3  8.743564 0.364388 SUCCESS 125
111010010    4    6    1    0    0    1    2    2 13.324464 0.101163 SUCCESS 126
111010100    1    6    2    1    2    2    2    0  9.935127 0.269609 SUCCESS 127
111010110    1    4    2    1    4    1    1    2  5.698457 0.680967 SUCCESS 128
111011000    3    4    1    4    3    2    2    2  3.470895 0.901437 SUCCESS 129
111011010    3    2    1    2    0    2    7    1 13.450240 0.097269 SUCCESS 130
111011100    4    0    4    2    3    2    3    5  7.833341 0.449917 SUCCESS 131
111100000    1    2    5    6    4    1    1    2 12.007124 0.150886 SUCCESS 132
111100010    1    2    2    3    3    2    0    3  4.003788 0.856782 SUCCESS 133
111100100    2    2    3    1    2    0    3    5  6.671567 0.572447 SUCCESS 134
111100110    4    1    3    4    5    2    4    0  9.528010 0.299727 SUCCESS 135
111101000    1    2    3    2    1    3    2    3  2.372008 0.967432 SUCCESS 136
111101010    4    2    5    2    2    4    3    2  5.354227 0.719131 SUCCESS 137
111101100    3    3    3    3    2    4    2    4  2.812225 0.945583 SUCCESS 138
111101110    4    2    5    2    3    2    7    5 15.899565 0.043840 SUCCESS 139
111110000    2    1    5    4    3    3    0    4  8.617787 0.375557 SUCCESS 140
111110010    2    2    3    2    0    1    5    4  7.581789 0.475349 SUCCESS 141
111110100    1    4    3    0    1    5    4    3  9.402234 0.309508 SUCCESS 142
111110110    1    3    2    3    1    4    4    1  5.039787 0.753315 SUCCESS 143
111111000    1    2    4    2    3    3    0    4  5.887121 0.659874 SUCCESS 144
111111010    1    5    3    2    0    5    3    1 10.186680 0.252167 SUCCESS 145
111111100    2    1    7    4    1    1    3    2 12.791570 0.119225 SUCCESS 146
111111110    1    1    4    5    2    4    4    1  8.617787 0.375557 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    4    3    4    3    1    1    0    4  7.644677 0.468925 SUCCESS   0
000000011    2    4    4    3    4    1    1    3  5.228451 0.732903 SUCCESS   1
000000101    1    2    5    2    3    2    5    3  6.986007 0.538143 SUCCESS   2
000000111    3    4    1    2    6    0    2    1 10.971126 0.203341 SUCCESS   3
000001001    4    1    7    2    2    2    1    2 11.944236 0.153709 SUCCESS   4
000001011    2    1    2    1    3    1    6    3  8.429123 0.392713 SUCCESS   5
000001101    1    4    3    1    2    0    1    4  7.393125 0.494871 SUCCESS   6
000001111    2    3    1    4    7    3    2    0 13.701792 0.089877 SUCCESS   7
000010001    7    3    3    2    4    1    2    1 12.070012 0.148107 SUCCESS   8
000010011    3    3    5    3    2    1    1    1  5.887121 0.659874 SUCCESS   9
000010101    3    3    1    0    5    0    5    4 12.791570 0.119225 SUCCESS  10
000010111    3    1    3    2    3    0    3    1  4.851122 0.773363 SUCCESS  11
000011001    2    2    5    2    1    4    0    1  8.303347 0.404413 SUCCESS  12
000011011    2    2    3    3    3    1    3    5  4.381117 0.821206 SUCCESS  13
000011101    2    4    1    1    3    1    1    3  4.851122 0.773363 SUCCESS  14
000011111    4    2    2    3    7    4    1    1 12.980234 0.112531 SUCCESS  15
000100011    4    4    2    3    3    2    3    0  5.165563 0.739743 SUCCESS  16
000100101    3    6    1    2    3    1    1    4  9.402234 0.309508 SUCCESS  17
000100111    3    7    3    3    2    4    2    1 11.348454 0.182726 SUCCESS  18
000101001    0    2    2    4    2    0    1    5  9.935127 0.269609 SUCCESS  19
000101011    4    5    4    2    3    3    3    5  8.210670 0.413167 SUCCESS  20
000101101    0    3    3    4    4    6    3    3 10.564008 0.227647 SUCCESS  21
000101111    3    0    2    2    1    3    5    3  6.734455 0.565535 SUCCESS  22
000110011    4    2    4    2    0    5    1    2  8.492011 0.386941 SUCCESS  23
000110101    5    2    0    2    1    2    2    1  7.330237 0.501457 SUCCESS  24
000110111    4    1    2    2    4    3    3    3  3.533783 0.896552 SUCCESS  25
000111001    2    1    1    3    4    3    9    4 22.489574 0.004085 FAILURE  26
000111011    1    4    1    2    4    1    2    1  5.698457 0.680967 SUCCESS  27
000111101    1    6    0    6    2    2    2    2 14.486238 0.069940 SUCCESS  28
000111111    0    2    4    2    1    6    1    1 11.692684 0.165451 SUCCESS  29
001000011    1    2    5    2    2    6    2    2  9.465122 0.304589 SUCCESS  30
001000101    2    0    5    3    3    2    1    3  6.734455 0.565535 SUCCESS  31
001000111    0    2    2    2    2    2    5    4  6.734455 0.565535 SUCCESS  32
001001011    1    6    2    2    1    1    3    3  8.429123 0.392713 SUCCESS  33
001001101    5    3    4    2    1    0    2    2  7.581789 0.475349 SUCCESS  34
001001111    5    8    4    4    1    3    3    2 19.288902 0.013389 SUCCESS  35
001010011    3    3    1    2    2    1    1    7 11.881348 0.156577 SUCCESS  36
001010101    1    1    0    1    2    5    4    0 11.504019 0.174743 SUCCESS  37
001010111    2    5    2    2    0    4    3    4  7.770453 0.456208 SUCCESS  38
001011011    1    1    6    1    2    3    1    1  9.935127 0.269609 SUCCESS  39
001011101    2    1    3    1    5    2    3    1  5.824233 0.666913 SUCCESS  40
001011111    2    2    5    3    1    2    3    4  5.228451 0.732903 SUCCESS  41
001100101    3    1    1    0    1    2    1    1  7.015796 0.534929 SUCCESS  42
