filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,35,0.07,2,1.0000000000000284,0.7478540772532188,0.27896995708154504,0.09066523605150215,0.4,0.0,0.0
../data/data_static_outdoor_1.mat,35,0.07,3,0.03772939529365793,0.999113475177305,0.3147163120567376,0.0008865248226950354,0.9714285714285714,0.11428571428571428,0.0
../data/data_static_outdoor_1.mat,35,0.07,4,0.0928113490572271,0.9893992932862191,0.35924617196702,0.0,0.9142857142857143,0.02857142857142857,0.0
../data/data_static_outdoor_1.mat,35,0.07,5,0.07465559941547521,0.9954128440366973,0.5902140672782875,0.0,0.9428571428571428,0.2571428571428571,0.0
../data/data_static_outdoor_1.mat,35,0.07,6,0.04092747400472215,0.998220640569395,0.43416370106761565,0.0,0.9714285714285714,0.08571428571428572,0.0
../data/data_static_outdoor_1.mat,35,0.07,7,0.039673110105354646,1.0,0.3360995850622407,0.0,1.0,0.05714285714285714,0.0
../data/data_static_outdoor_1.mat,35,0.07,8,0.03577782271661786,0.9907407407407407,0.41435185185185186,0.0,0.9142857142857143,0.14285714285714285,0.0
../data/data_static_outdoor_1.mat,35,0.07,9,0.02887925470818729,0.9840848806366048,0.3793103448275862,0.0,0.9142857142857143,0.08571428571428572,0.0
../data/data_static_outdoor_1.mat,35,0.07,10,0.03197580670254874,0.9845201238390093,0.47678018575851394,0.0,0.9714285714285714,0.22857142857142856,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,157,0.035,2,1.0,0.4651772341487768,0.24962556165751373,0.09410883674488267,0.05732484076433121,0.0,0.0
../data/data_static_indoor_1.mat,157,0.035,3,0.028661349712857092,0.9990077396308792,0.3927366540980353,0.0013891645167692002,0.9745222929936306,0.10191082802547771,0.0
../data/data_static_indoor_1.mat,157,0.035,4,0.02095748476230308,0.9984346464909992,0.4589094703887295,0.0,0.9808917197452229,0.11464968152866242,0.0
../data/data_static_indoor_1.mat,157,0.035,5,0.014193146071757968,0.9996668887408394,0.7255163224516988,0.0,0.9936305732484076,0.5031847133757962,0.0
../data/data_static_indoor_1.mat,157,0.035,6,0.023070447991547855,1.0,0.6916072842438639,0.0,1.0,0.40764331210191085,0.0
../data/data_static_indoor_1.mat,157,0.035,7,0.019964169563150218,0.9995278564683664,0.6444759206798867,0.0,0.9936305732484076,0.3885350318471338,0.0
../data/data_static_indoor_1.mat,157,0.035,8,0.019450198395981,0.9979220779220779,0.6846753246753247,0.0,0.9745222929936306,0.43312101910828027,0.0
../data/data_static_indoor_1.mat,157,0.035,9,0.027246766029890807,0.9975990396158463,0.6050420168067226,0.0,0.9872611464968153,0.3503184713375796,0.0
../data/data_static_indoor_1.mat,157,0.035,10,0.02117768679282741,0.999288256227758,0.6163701067615658,0.0,0.9936305732484076,0.4012738853503185,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,30,0.045,2,1.0,0.60075329566855,0.2988072818581293,0.07344632768361582,0.2,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,3,0.047183391570800794,0.9762886597938144,0.17010309278350516,0.0010309278350515464,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,4,0.036910666103258105,0.9852744310575636,0.17269076305220885,0.002677376171352075,0.8666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,5,0.025902349438799276,0.9982363315696648,0.19753086419753085,0.0,0.9666666666666667,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,30,0.045,6,0.03792263604784155,0.975103734439834,0.1037344398340249,0.0,0.9,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,7,0.04359371697712427,0.995,0.11,0.0,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,8,0.029291133435766753,0.9781420765027322,0.09016393442622951,0.0,0.9,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,9,0.04262353498117388,0.9968944099378882,0.09627329192546584,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.045,10,0.04970654851678506,0.947565543071161,0.09363295880149813,0.0,0.9333333333333333,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,30,0.05,2,1.0,0.6664548919949174,0.2782719186785261,0.11689961880559085,0.2,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,3,0.047183391570800794,0.9713408393039918,0.18014329580348004,0.0030706243602865915,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,4,0.036910666103258105,0.9625,0.2263888888888889,0.001388888888888889,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,5,0.025902349438799276,0.9982394366197183,0.2746478873239437,0.0,0.9666666666666667,0.1,0.0
../data/data_mobile_indoor_1.mat,30,0.05,6,0.03792263604784155,1.0,0.1359026369168357,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,7,0.04359371697712427,1.0,0.1782178217821782,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,8,0.029291133435766753,0.9801699716713881,0.12464589235127478,0.0,0.8666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,9,0.04262353498117388,0.9905362776025236,0.13249211356466878,0.0,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,10,0.04970654851678506,1.0,0.11481481481481481,0.0,1.0,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,30,0.05,2,1.0,0.6429930247305009,0.27203551046290425,0.08687381103360811,0.2,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,3,0.047183391570800794,0.9759665621734587,0.1619644723092999,0.0,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,4,0.036910666103258105,0.9759358288770054,0.22727272727272727,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,5,0.025902349438799276,0.9982638888888888,0.24479166666666666,0.0,0.9666666666666667,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,30,0.05,6,0.03792263604784155,1.0,0.24273858921161826,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,7,0.04359371697712427,0.9675810473815462,0.20448877805486285,0.0,0.9,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,8,0.029291133435766753,0.9915254237288136,0.2033898305084746,0.0,0.9333333333333333,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,9,0.04262353498117388,1.0,0.1476923076923077,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.05,10,0.04970654851678506,1.0,0.13620071684587814,0.0,1.0,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,157,0.035,2,1.0,0.43638392857142855,0.2560763888888889,0.08382936507936507,0.05732484076433121,0.0,0.0
../data/data_static_indoor_1.mat,157,0.035,3,0.028661349712857092,1.0,0.35006945822583846,0.0011907124429450288,1.0,0.09554140127388536,0.0
../data/data_static_indoor_1.mat,157,0.035,4,0.02095748476230308,0.9997380141472361,0.49227141734346347,0.0,0.9936305732484076,0.19745222929936307,0.0
../data/data_static_indoor_1.mat,157,0.035,5,0.014193146071757968,0.9993313273152792,0.7342026078234705,0.0,0.9872611464968153,0.5222929936305732,0.0
../data/data_static_indoor_1.mat,157,0.035,6,0.023070447991547855,0.9996081504702194,0.649294670846395,0.0,0.9936305732484076,0.3821656050955414,0.0
../data/data_static_indoor_1.mat,157,0.035,7,0.019964169563150218,0.9995302959135745,0.6430248943165806,0.0,0.9936305732484076,0.4267515923566879,0.0
../data/data_static_indoor_1.mat,157,0.035,8,0.019450198395981,0.9974593495934959,0.6747967479674797,0.0,0.9872611464968153,0.47770700636942676,0.0
../data/data_static_indoor_1.mat,157,0.035,9,0.027246766029890807,0.9941072480848556,0.5963464938126105,0.0,0.9808917197452229,0.36942675159235666,0.0
../data/data_static_indoor_1.mat,157,0.035,10,0.02117768679282741,0.9992826398852224,0.6563845050215208,0.0,0.9936305732484076,0.4267515923566879,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,30,0.055,4,0.036910666103258105,0.973404255319149,0.33111702127659576,0.0,0.9666666666666667,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.055,5,0.025902349438799276,1.0,0.4068965517241379,0.0,1.0,0.13333333333333333,0.0
../data/data_mobile_indoor_1.mat,30,0.055,6,0.03792263604784155,1.0,0.25366876310272535,0.0,1.0,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,30,0.055,7,0.04359371697712427,1.0,0.2542372881355932,0.0,1.0,0.03333333333333333,0.0
../data/data_mobile_indoor_1.mat,30,0.055,8,0.029291133435766753,0.9887005649717514,0.2514124293785311,0.0,0.9,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.055,9,0.04262353498117388,1.0,0.18122977346278318,0.0,1.0,0.0,0.0
../data/data_mobile_indoor_1.mat,30,0.055,10,0.04970654851678506,1.0,0.15789473684210525,0.0,1.0,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,60,0.055,2,1.0,0.7642225031605563,0.47534766118836913,0.10745891276864729,0.45,0.05,0.0
../data/data_mobile_indoor_1.mat,60,0.055,3,0.05704737060714393,0.9989754098360656,0.3206967213114754,0.0,0.9833333333333333,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,60,0.055,4,0.0296984474076738,1.0,0.5983717774762551,0.0027137042062415195,1.0,0.06666666666666667,0.0
../data/data_mobile_indoor_1.mat,60,0.055,5,0.024968625067020956,1.0,0.5535390199637024,0.0,1.0,0.3,0.0
../data/data_mobile_indoor_1.mat,60,0.055,6,0.028826973331127975,1.0,0.4682713347921225,0.0,1.0,0.25,0.0
../data/data_mobile_indoor_1.mat,60,0.055,7,0.03463688015282007,1.0,0.3262411347517731,0.0,1.0,0.1,0.0
../data/data_mobile_indoor_1.mat,60,0.055,8,0.029634141878646186,0.9862258953168044,0.3526170798898072,0.0,0.95,0.1,0.0
../data/data_mobile_indoor_1.mat,60,0.055,9,0.04130736146740826,0.9941690962099126,0.3177842565597668,0.0,0.9666666666666667,0.13333333333333333,0.0
../data/data_mobile_indoor_1.mat,60,0.055,10,0.026220583862292757,1.0,0.3382899628252788,0.0,1.0,0.13333333333333333,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,121,0.055,2,1.0,0.8753196930946292,0.5319693094629157,0.13427109974424553,0.6198347107438017,0.04132231404958678,0.0
../data/data_mobile_indoor_1.mat,121,0.055,3,0.048651769829008984,0.9934924078091106,0.5726681127982647,0.009761388286334056,0.9834710743801653,0.4132231404958678,0.0
../data/data_mobile_indoor_1.mat,121,0.055,4,0.0354157583224472,1.0,0.7916102841677943,0.0013531799729364006,1.0,0.6446280991735537,0.0
../data/data_mobile_indoor_1.mat,121,0.055,5,0.025168392937741313,1.0,0.6691042047531993,0.0,1.0,0.49586776859504134,0.0
../data/data_mobile_indoor_1.mat,121,0.055,6,0.03134448302031493,1.0,0.5968063872255489,0.0,1.0,0.371900826446281,0.0
../data/data_mobile_indoor_1.mat,121,0.055,7,0.031309227150737966,1.0,0.5710455764075067,0.0,1.0,0.4214876033057851,0.0
../data/data_mobile_indoor_1.mat,121,0.055,8,0.031056737715822846,0.9868766404199475,0.46981627296587924,0.0,0.9752066115702479,0.3140495867768595,0.0
../data/data_mobile_indoor_1.mat,121,0.055,9,0.03600914610988629,0.9967320261437909,0.5130718954248366,0.0,0.9917355371900827,0.35537190082644626,0.0
../data/data_mobile_indoor_1.mat,121,0.055,10,0.03216817991516807,0.9967320261437909,0.46405228758169936,0.0,0.9917355371900827,0.3305785123966942,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,242,0.055,2,1.0,0.967032967032967,0.7937944408532643,0.1790562378797673,0.8925619834710744,0.4214876033057851,0.012396694214876033
../data/data_mobile_indoor_1.mat,242,0.055,3,0.06072546495398375,0.9948400412796697,0.6904024767801857,0.016511867905056758,0.9793388429752066,0.5785123966942148,0.0
../data/data_mobile_indoor_1.mat,242,0.055,4,0.036728209772950104,0.9986282578875172,0.8641975308641975,0.0013717421124828531,0.9958677685950413,0.7768595041322314,0.0
../data/data_mobile_indoor_1.mat,242,0.055,5,0.033838202435344744,0.99836867862969,0.7030995106035889,0.0,0.9958677685950413,0.6074380165289256,0.0
../data/data_mobile_indoor_1.mat,242,0.055,6,0.044489421565801636,1.0,0.7513661202185792,0.0,1.0,0.71900826446281,0.0
../data/data_mobile_indoor_1.mat,242,0.055,7,0.029731791399543628,1.0,0.6556473829201102,0.0,1.0,0.640495867768595,0.0
../data/data_mobile_indoor_1.mat,242,0.055,8,0.036189275073790717,1.0,0.6609686609686609,0.0,1.0,0.6198347107438017,0.0
../data/data_mobile_indoor_1.mat,242,0.055,9,0.021475783583307533,1.0,0.7231404958677686,0.0,1.0,0.7231404958677686,0.0
../data/data_mobile_indoor_1.mat,242,0.055,10,0.026220583862292757,1.0,0.5578512396694215,0.0,1.0,0.5578512396694215,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,60,0.055,2,1.0,0.7914540816326531,0.4528061224489796,0.14604591836734693,0.48333333333333334,0.016666666666666666,0.0
../data/data_mobile_indoor_1.mat,60,0.055,3,0.05704737060714393,1.0,0.3607399794450154,0.008221993833504625,1.0,0.08333333333333333,0.0
../data/data_mobile_indoor_1.mat,60,0.055,4,0.0296984474076738,0.99867197875166,0.5670650730411687,0.0,0.9833333333333333,0.05,0.0
../data/data_mobile_indoor_1.mat,60,0.055,5,0.024968625067020956,0.9982238010657194,0.4635879218472469,0.0,0.9833333333333333,0.25,0.0
../data/data_mobile_indoor_1.mat,60,0.055,6,0.028826973331127975,1.0,0.3598233995584989,0.0,1.0,0.18333333333333332,0.0
../data/data_mobile_indoor_1.mat,60,0.055,7,0.03463688015282007,1.0,0.34624697336561744,0.0,1.0,0.16666666666666666,0.0
../data/data_mobile_indoor_1.mat,60,0.055,8,0.029634141878646186,0.9791666666666666,0.3229166666666667,0.0,0.9166666666666666,0.08333333333333333,0.0
../data/data_mobile_indoor_1.mat,60,0.055,9,0.04130736146740826,0.9970845481049563,0.35276967930029157,0.0,0.9833333333333333,0.16666666666666666,0.0
../data/data_mobile_indoor_1.mat,60,0.055,10,0.026220583862292757,1.0,0.38113207547169814,0.0,1.0,0.2,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,314,0.035,2,1.0000000000000142,0.650104795956109,0.4491431389471089,0.11170016027616816,0.2484076433121019,0.01592356687898089,0.0
../data/data_static_indoor_1.mat,314,0.035,3,0.03414263676277448,0.9998048399687745,0.6243169398907104,0.00195160031225605,0.9968152866242038,0.3375796178343949,0.0
../data/data_static_indoor_1.mat,314,0.035,4,0.02474601333967863,0.999219968798752,0.8296931877275091,0.0,0.9904458598726115,0.3662420382165605,0.0
../data/data_static_indoor_1.mat,314,0.035,5,0.018261849413355957,1.0,0.8396758280479211,0.0,1.0,0.7547770700636943,0.0
../data/data_static_indoor_1.mat,314,0.035,6,0.023070447991547855,1.0,0.7748123436196831,0.0,1.0,0.6560509554140127,0.0
../data/data_static_indoor_1.mat,314,0.035,7,0.019964169563150218,0.9995483288166215,0.7511291779584462,0.0,0.9968152866242038,0.6210191082802548,0.0
../data/data_static_indoor_1.mat,314,0.035,8,0.018242648349473534,0.9974160206718347,0.7157622739018088,0.0,0.9872611464968153,0.5414012738853503,0.0
../data/data_static_indoor_1.mat,314,0.035,9,0.027246766029890807,0.9988290398126464,0.7131147540983607,0.0,0.9968152866242038,0.60828025477707,0.0
../data/data_static_indoor_1.mat,314,0.035,10,0.02117768679282741,1.0,0.6964160224877021,0.0,1.0,0.5796178343949044,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,628,0.035,2,1.0000000000000142,0.7485500708854234,0.5255831937105298,0.14331743781415132,0.3248407643312102,0.027070063694267517,0.0
../data/data_static_indoor_1.mat,628,0.035,3,0.029433715088293216,1.0,0.7846919726197884,0.0045633685957270275,1.0,0.6831210191082803,0.0
../data/data_static_indoor_1.mat,628,0.035,4,0.010574470608294695,0.9997402597402597,0.96,0.00025974025974025974,0.9984076433121019,0.9394904458598726,0.0
../data/data_static_indoor_1.mat,628,0.035,5,0.018261849413355957,1.0,0.8823938761308281,0.0,1.0,0.8200636942675159,0.0
../data/data_static_indoor_1.mat,628,0.035,6,0.022533136882561016,1.0,0.8430141287284144,0.0,1.0,0.7707006369426752,0.0
../data/data_static_indoor_1.mat,628,0.035,7,0.025170705256885948,1.0,0.8189926547743966,0.0,1.0,0.75,0.0
../data/data_static_indoor_1.mat,628,0.035,8,0.018242648349473534,0.9933333333333333,0.8292307692307692,0.0,0.9872611464968153,0.7834394904458599,0.0
../data/data_static_indoor_1.mat,628,0.035,9,0.01791442690110924,1.0,0.7865737808739709,0.0,1.0,0.7372611464968153,0.0
../data/data_static_indoor_1.mat,628,0.035,10,0.018343585079470627,1.0,0.770056854074542,0.0,1.0,0.7245222929936306,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1.mat,1256,0.035,2,1.0,0.9265888456549936,0.8024643320363165,0.18417639429312582,0.7707006369426752,0.35828025477707004,0.009554140127388535
../data/data_static_indoor_1.mat,1256,0.035,3,0.027803095309998287,0.999804228660924,0.826938136256852,0.009005481597494126,0.9992038216560509,0.7961783439490446,0.0
../data/data_static_indoor_1.mat,1256,0.035,4,0.01097887536704334,1.0,0.9849046610169492,0.0013241525423728813,1.0,0.9745222929936306,0.0
../data/data_static_indoor_1.mat,1256,0.035,5,0.018213920520183446,1.0,0.902782219379597,0.0003197953309881676,1.0,0.8773885350318471,0.0
../data/data_static_indoor_1.mat,1256,0.035,6,0.015273073331665277,1.0,0.9178302900107411,0.0,1.0,0.9092356687898089,0.0
../data/data_static_indoor_1.mat,1256,0.035,7,0.017837636668221992,1.0,0.8729486500794071,0.0,1.0,0.8726114649681529,0.0
../data/data_static_indoor_1.mat,1256,0.035,8,0.015790565574758275,1.0,0.8646776771443794,0.0,1.0,0.8638535031847133,0.0
../data/data_static_indoor_1.mat,1256,0.035,9,0.014233544982139999,1.0,0.9211783439490446,0.0,1.0,0.9211783439490446,0.0
../data/data_static_indoor_1.mat,1256,0.035,10,0.01578421003703201,1.0,0.839171974522293,0.0,1.0,0.839171974522293,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,70,0.07,2,1.0,0.8158038147138964,0.5073569482288829,0.1226158038147139,0.5571428571428572,0.02857142857142857,0.0
../data/data_static_outdoor_1.mat,70,0.07,3,0.14387767026527895,0.9858156028368794,0.5079787234042553,0.0062056737588652485,0.9428571428571428,0.21428571428571427,0.0
../data/data_static_outdoor_1.mat,70,0.07,4,0.10922282644586345,0.9833333333333333,0.6880952380952381,0.002380952380952381,0.9571428571428572,0.17142857142857143,0.0
../data/data_static_outdoor_1.mat,70,0.07,5,0.03681346399474546,0.9968553459119497,0.64937106918239,0.0031446540880503146,0.9714285714285714,0.4142857142857143,0.0
../data/data_static_outdoor_1.mat,70,0.07,6,0.04465679964767429,1.0,0.5925925925925926,0.0,1.0,0.4,0.0
../data/data_static_outdoor_1.mat,70,0.07,7,0.031857556606412714,1.0,0.5671342685370742,0.0,1.0,0.32857142857142857,0.0
../data/data_static_outdoor_1.mat,70,0.07,8,0.029477642441694818,0.9586206896551724,0.5310344827586206,0.0,0.9142857142857143,0.2571428571428571,0.0
../data/data_static_outdoor_1.mat,70,0.07,9,0.03464567641060501,0.9973821989528796,0.5759162303664922,0.0,0.9857142857142858,0.38571428571428573,0.0
../data/data_static_outdoor_1.mat,70,0.07,10,0.041446384922140186,0.9968454258675079,0.5236593059936908,0.0,0.9857142857142858,0.37142857142857144,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,140,0.07,2,1.0,0.8672222222222222,0.535,0.1411111111111111,0.6142857142857143,0.03571428571428571,0.0
../data/data_static_outdoor_1.mat,140,0.07,3,0.0914757088922767,0.9980952380952381,0.6838095238095238,0.012380952380952381,0.9857142857142858,0.4928571428571429,0.0
../data/data_static_outdoor_1.mat,140,0.07,4,0.04047445079563111,0.9953106682297772,0.9003516998827668,0.0035169988276670576,0.9785714285714285,0.7785714285714286,0.0
../data/data_static_outdoor_1.mat,140,0.07,5,0.051974462219057924,1.0,0.7987519500780031,0.0,1.0,0.6428571428571429,0.0
../data/data_static_outdoor_1.mat,140,0.07,6,0.053426075688941664,1.0,0.7446808510638298,0.0,1.0,0.6,0.0
../data/data_static_outdoor_1.mat,140,0.07,7,0.07377769525468428,0.9976689976689976,0.7156177156177156,0.0,0.9928571428571429,0.6142857142857143,0.0
../data/data_static_outdoor_1.mat,140,0.07,8,0.05492837965740846,0.9864864864864865,0.6283783783783784,0.0,0.9642857142857143,0.4928571428571429,0.0
../data/data_static_outdoor_1.mat,140,0.07,9,0.07283515902845455,0.9971671388101983,0.6742209631728046,0.0,0.9928571428571429,0.5642857142857143,0.0
../data/data_static_outdoor_1.mat,140,0.07,10,0.04212238265522119,0.9970760233918129,0.6549707602339181,0.0,0.9928571428571429,0.5571428571428572,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,280,0.07,2,1.0,0.9594517418617933,0.8292404340376928,0.2158766419189035,0.8607142857142858,0.4357142857142857,0.02142857142857143
../data/data_static_outdoor_1.mat,280,0.07,3,0.13690608119972403,0.9956217162872154,0.8003502626970228,0.02276707530647986,0.9857142857142858,0.7214285714285714,0.0
../data/data_static_outdoor_1.mat,280,0.07,4,0.04522575807051554,0.9977220956719818,0.9521640091116174,0.007972665148063782,0.9928571428571429,0.9142857142857143,0.0
../data/data_static_outdoor_1.mat,280,0.07,5,0.0727012633545991,0.9971711456859972,0.8359264497878359,0.0014144271570014145,0.9928571428571429,0.7714285714285715,0.0
../data/data_static_outdoor_1.mat,280,0.07,6,0.06442745225762092,0.9954128440366973,0.8784403669724771,0.0022935779816513763,0.9928571428571429,0.8535714285714285,0.0
../data/data_static_outdoor_1.mat,280,0.07,7,0.029121301379637896,1.0,0.8095238095238095,0.0,1.0,0.7892857142857143,0.0
../data/data_static_outdoor_1.mat,280,0.07,8,0.03269264699983307,0.9976415094339622,0.8301886792452831,0.0,0.9964285714285714,0.8178571428571428,0.0
../data/data_static_outdoor_1.mat,280,0.07,9,0.029917355303616253,1.0,0.9,0.0,1.0,0.9,0.0
../data/data_static_outdoor_1.mat,280,0.07,10,0.040056209817401434,1.0,0.7642857142857142,0.0,1.0,0.7642857142857142,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_2.mat,14,0.07,2,1.0,0.7229551451187335,0.5303430079155673,0.07651715039577836,0.5,0.07142857142857142,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,3,0.10965396063655557,0.9956331877729258,0.20087336244541484,0.004366812227074236,0.9285714285714286,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,4,0.07315167942296064,0.9940119760479041,0.20359281437125748,0.0,0.9285714285714286,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,5,0.05368125958351122,1.0,0.13846153846153847,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,6,0.04777394124670279,1.0,0.1111111111111111,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,7,0.05163895094428989,1.0,0.04807692307692308,0.0,1.0,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,8,0.05173683204231716,0.9411764705882353,0.07058823529411765,0.0,0.7857142857142857,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,9,0.06239791507067974,0.9873417721518988,0.08860759493670886,0.0,0.9285714285714286,0.0,0.0
../data/data_mobile_outdoor_2.mat,14,0.07,10,0.04977658103342172,0.9830508474576272,0.05084745762711865,0.0,0.9285714285714286,0.0,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_2.mat,29,0.07,2,1.0,0.7285318559556787,0.5955678670360111,0.20221606648199447,0.3448275862068966,0.06896551724137931,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,3,0.10965396063655557,0.9345794392523364,0.4205607476635514,0.014018691588785047,0.896551724137931,0.20689655172413793,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,4,0.034433800574036444,0.9941176470588236,0.40588235294117647,0.0058823529411764705,0.9655172413793104,0.10344827586206896,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,5,0.05081251763838246,1.0,0.26356589147286824,0.0,1.0,0.06896551724137931,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,6,0.066614793035935,1.0,0.2540983606557377,0.0,1.0,0.10344827586206896,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,7,0.08365857031921166,0.9885057471264368,0.13793103448275862,0.0,0.9655172413793104,0.06896551724137931,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,8,0.06335140566048952,0.9565217391304348,0.14130434782608695,0.0,0.9310344827586207,0.06896551724137931,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,9,0.08163165801020231,0.9859154929577465,0.09859154929577464,0.0,0.9655172413793104,0.0,0.0
../data/data_mobile_outdoor_2.mat,29,0.07,10,0.06545367034933938,1.0,0.1,0.0,1.0,0.06896551724137931,0.0

filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_outdoor_2.mat,58,0.07,2,1.0000000000000036,0.961218836565097,0.8116343490304709,0.22714681440443213,0.8620689655172413,0.5,0.034482758620689655
