filename,times,threshold,segLen,maxDiffAB,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_outdoor_1.mat,35,0.05,7,0.042999454,0.997890295,0.126582278,0,0.971428571,0,0
../data/data_static_outdoor_1.mat,35,0.05,8,0.076943433,0.98108747,0.122931442,0,0.8,0,0
../data/data_static_outdoor_1.mat,35,0.05,9,0.098639399,0.945652174,0.116847826,0,0.885714286,0,0
../data/data_static_outdoor_1.mat,35,0.05,10,0.083209181,0.969040248,0.120743034,0,0.971428571,0,0
dp-skg,,,,,,,,,,
../data/data_static_outdoor_1.mat,29,6,16,0.7147479104880021,0.0
../data/data_static_indoor_1.mat,130,6,16,0.12795125666412796,0.0
../data/data_mobile_indoor_1.mat,25,6,16,0.7097390197326544,0.04
../data/data_mobile_outdoor_1.mat,8,6,16,0.5334645669291339,0.0
../data/data_mobile_outdoor_1.mat,8,6,16,0.5255905511811023,0.0
dp-skg with-entropy,,,,,,,,,,
../data/data_mobile_outdoor_1.mat,8,6,16,1.0,1.0
../data/data_mobile_indoor_1.mat,25,6,16,1.0,1.0
../data/data_static_indoor_1.mat,130,6,16,0.5223781299141164,0.0
../data/data_static_outdoor_1.mat,21,8,16,1.0,1.0
../data/data_static_indoor_1.mat,98,8,32,0.9078370405804034,0.0
../data/data_static_indoor_1.mat,65,12,16,0.9957932692307693,0.7538461538461538
../data/data_static_indoor_1.mat,65,12,16,0.9955528846153846,0.7230769230769231
../data/data_static_outdoor_1.mat,21,8,16,0.9903237811685895,0.9523809523809523
../data/data_static_outdoor_1.mat,21,8,16,0.9527353926311872,0.9523809523809523
../data/data_static_outdoor_1.mat,21,8,16,1.0,1.0
dp-skg different length,,,,,,,,,,
../data/data_mobile_outdoor_1.mat,13,4,32,0.9633413461538461,0.07692307692307693
../data/data_mobile_outdoor_1.mat,10,5,32,0.98828125,0.4
../data/data_mobile_outdoor_1.mat,8,6,32,1.0,1.0
../data/data_mobile_outdoor_1.mat,7,7,32,1.0,1.0
../data/data_mobile_outdoor_1.mat,6,8,32,1.0,1.0

../data/data_mobile_indoor_1.mat,37,4,32,0.9894425675675675,0.5945945945945946../data/data_mobile_indoor_1.mat,30,5,32,0.9971354166666667,0.8333333333333334
../data/data_mobile_indoor_1.mat,25,6,32,1.0,1.0
../data/data_mobile_indoor_1.mat,21,7,32,1.0,1.0
../data/data_mobile_indoor_1.mat,18,8,32,1.0,1.0

../data/data_static_outdoor_1.mat,43,4,32,0.8791348600508906,0.0
../data/data_static_outdoor_1.mat,34,5,32,0.9682831532980924,0.3235294117647059
../data/data_static_outdoor_1.mat,29,6,32,0.964969011048235,0.5172413793103449
../data/data_static_outdoor_1.mat,24,7,32,0.9986979166666666,0.9166666666666666
../data/data_static_outdoor_1.mat,21,8,32,1.0,1.0

../data/data_static_indoor_1.mat,196,4,32,0.4024570220573571,0.0
../data/data_static_indoor_1.mat,156,5,32,0.589381417480591,0.0
../data/data_static_indoor_1.mat,130,6,32,0.7388221153846154,0.0
../data/data_static_indoor_1.mat,112,7,32,0.8480641785838856,0.0
../data/data_static_indoor_1.mat,98,8,32,0.9167663238459699,0.0

../data/data_mobile_outdoor_1.mat,10,5,32,0.996875,0.8
../data/data_mobile_outdoor_1.mat,10,5,32,0.98984375,0.6
../data/data_mobile_outdoor_1.mat,10,5,32,0.98671875,0.4
../data/data_mobile_outdoor_1.mat,10,5,32,0.98515625,0.4
../data/data_mobile_outdoor_1.mat,10,5,32,0.9828125,0.2
../data/data_mobile_outdoor_1.mat,10,5,32,0.99375,0.6
../data/data_mobile_outdoor_1.mat,13,4,32,0.9489182692307693,0.15384615384615385
../data/data_mobile_outdoor_1.mat,13,4,32,0.9507211538461539,0.0
../data/data_mobile_outdoor_1.mat,13,4,32,0.9314903846153846,0.0
../data/data_mobile_outdoor_1.mat,13,4,128,0.9423076923076923,0.0
../data/data_mobile_outdoor_1.mat,13,4,128,0.9471153846153846,0.0
../data/data_mobile_outdoor_1.mat,13,4,32,0.9489182692307693,0.07692307692307693
../data/data_mobile_outdoor_1.mat,10,5,32,0.9890625,0.6
../data/data_mobile_outdoor_1.mat,13,4,32,0.9453125,0.07692307692307693
../data/data_mobile_outdoor_1.mat,13,4,32,0.9615384615384616,0.07692307692307693
../data/data_mobile_outdoor_1.mat,10,5,32,0.98828125,0.4
../data/data_mobile_indoor_1.mat,37,4,32,0.987331081081081,0.3783783783783784
../data/data_mobile_indoor_1.mat,37,4,32,0.9883868243243243,0.4864864864864865
../data/data_mobile_indoor_1.mat,37,4,32,0.9875422297297297,0.4864864864864865
../data/data_mobile_indoor_1.mat,30,5,32,0.9973958333333334,0.8333333333333334
../data/data_static_outdoor_1.mat,35,5,32,0.9671801741460148,0.17142857142857143
../data/data_static_outdoor_1.mat,43,4,32,0.8687988369980011,0.0
../data/data_static_outdoor_1.mat,43,4,32,0.8849718335453389,0.0
../data/data_static_outdoor_1.mat,35,5,32,0.9560169680732307,0.17142857142857143
../data/data_static_outdoor_1.mat,35,5,32,0.9696360794820272,0.2571428571428571
../data/data_static_outdoor_1.mat,34,5,32,0.9648356699609285,0.17647058823529413
../data/data_static_outdoor_1.mat,34,5,32,0.9758731617647058,0.17647058823529413
../data/data_static_outdoor_1.mat,43,4,32,0.8778625954198473,0.0
../data/data_static_outdoor_1.mat,29,6,32,0.9854486661277284,0.6896551724137931
../data/data_static_outdoor_1.mat,29,6,128,0.9973060344827587,0.8620689655172413
../data/data_static_outdoor_1.mat,24,7,128,0.9973958333333334,0.8333333333333334
../data/data_static_outdoor_1.mat,29,6,32,0.9973060344827587,0.8275862068965517
../data/data_static_outdoor_1.mat,24,7,32,0.9853467925757082,0.9166666666666666
../data/data_static_outdoor_1.mat,34,5,32,0.9724264705882353,0.17647058823529413
../data/data_static_outdoor_1.mat,34,5,32,0.9687428177430476,0.23529411764705882
../data/data_static_outdoor_1.mat,34,5,32,0.9443806021604229,0.11764705882352941
../data/data_static_outdoor_1.mat,43,4,32,0.8709560159941839,0.0
../data/data_static_outdoor_1.mat,43,4,32,0.8907669938204289,0.0
../data/data_static_outdoor_1.mat,43,4,32,0.883881519171361,0.0
../data/data_static_outdoor_1.mat,43,4,32,0.876431037615846,0.0
../data/data_static_indoor_1.mat,196,4,32,0.4026564556659088,0.0
../data/data_static_indoor_1.mat,156,5,128,0.5906951121794872,0.0
../data/data_static_indoor_1.mat,78,10,32,0.9818709935897436,0.358974358974359
../data/data_static_indoor_1.mat,71,11,32,0.991637323943662,0.5915492957746479
../data/data_static_indoor_1.mat,65,12,32,0.9962740384615385,0.8
../data/data_static_indoor_1.mat,87,9,32,0.9575251436781609,0.09195402298850575
../data/data_static_indoor_1.mat,112,7,128,0.8470982142857143,0.0
../data/data_static_indoor_1.mat,111,7,32,0.844946509009009,0.0
../data/data_static_indoor_1.mat,224,7,32,0.9055524553571429,0.049107142857142856
../data/data_static_outdoor_1.mat,29,6,32,0.9938022096469954,0.7586206896551724
../data/data_static_outdoor_1.mat,19,9,32,1.0,1.0
../data/data_static_indoor_1.mat,60,13,32,0.998046875,0.8833333333333333
../data/data_static_indoor_1.mat,56,14,32,0.9997209821428571,0.9821428571428571
../data/data_static_indoor_1.mat,52,15,32,0.9996995192307693,0.9807692307692307
../data/data_static_indoor_1.mat,49,16,32,1.0,1.0
../data/data_static_indoor_1.mat,52,15,32,0.9987980769230769,0.9230769230769231
../data/data_mobile_outdoor_1.mat,13,4,32,0.9513221153846154,0.07692307692307693
../data/data_mobile_outdoor_1.mat,10,5,32,0.990625,0.5
../data/data_mobile_outdoor_1.mat,8,6,32,0.99609375,0.75
../data/data_mobile_outdoor_1.mat,7,7,32,1.0,1.0
../data/data_mobile_outdoor_1.mat,8,6,32,1.0,1.0
../data/data_mobile_outdoor_1.mat,10,5,32,0.9890625,0.4
../data/data_mobile_outdoor_1.mat,8,6,32,1.0,1.0
../data/data_mobile_outdoor_1.mat,8,6,32,0.99609375,0.875
