		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000111    1    2    1    4    4    1    3    2  4.976899 0.760042 SUCCESS  32
001001011    3    4    1    2    2    2    4    2  3.408006 0.906211 SUCCESS  33
001001101    3    2    0    1    1    1    3    2  5.509792 0.701955 SUCCESS  34
001001111    0    1    1    3    1    4    4    2  7.393125 0.494871 SUCCESS  35
001010011    3    5    2    2    6    3    2    2  8.806452 0.358886 SUCCESS  36
001010101    3    2    1    1    0    0    3    1  7.926019 0.440730 SUCCESS  37
001010111    3    6    0    0    3    4    0    2 14.297574 0.074331 SUCCESS  38
001011011    4    1    1    1    3    4    7    3 13.827568 0.086372 SUCCESS  39
001011101    3    1    3    0    3    7    0    6 20.543354 0.008465 FAILURE  40
001011111    0    3    1    2    4    0    2    0  9.683575 0.287941 SUCCESS  41
001100101    3    1    2    2    0    7    3    2 12.728682 0.121532 SUCCESS  42
001100111    3    0    5    2    2    2    3    2  5.887121 0.659874 SUCCESS  43
001101011    2    3    2    6    2    1    3    2  6.860231 0.551785 SUCCESS  44
001101101    3    3    5    6    0    0    4    1 15.396461 0.051880 SUCCESS  45
001101111    1    5    5    1    3    1    0    2 10.908238 0.206953 SUCCESS  46
001110101    6    1    1    5    3    5    3    3 13.168899 0.106169 SUCCESS  47
001110111    3    3    3    3    2    1    6    1  7.770453 0.456208 SUCCESS  48
001111011    1    1    2    0    3    5    3    5 10.186680 0.252167 SUCCESS  49
001111101    1    3    4    8    1    4    0    3 19.758907 0.011288 SUCCESS  50
001111111    0    4    0    1    4    5    2    0 13.324464 0.101163 SUCCESS  51
010000011    2    5    3    0    4    2    3    1  7.644677 0.468925 SUCCESS  52
010000111    3    3    1    3    2    2    4    1  3.345118 0.910872 SUCCESS  53
010001011    4    3    5    2    3    1    2    3  5.291339 0.726032 SUCCESS  54
010001111    1    0    1    2    2    1    2    1  6.168462 0.628368 SUCCESS  55
010010011    1    2    2    3    3    3    2    4  2.560672 0.958842 SUCCESS  56
010010111    2    3    0    2    4    1    4    2  5.824233 0.666913 SUCCESS  57
010011011    0    4    0    1    2    1    2    3  8.051795 0.428427 SUCCESS  58
010011111    0    0    2    5    3    6    2    1 14.360462 0.072841 SUCCESS  59
010100011    6    1    3    3    0    4    4    2 11.222678 0.189398 SUCCESS  60
010100111    3    3    4    3    5    4    2    1  6.264449 0.617636 SUCCESS  61
010101011    3    3    3    3    1    1    5    1  5.950009 0.652832 SUCCESS  62
010101111    4    5    0    2    5    1    0    3 12.728682 0.121532 SUCCESS  63
010110011    1    2    4    5    2    2    1    3  5.950009 0.652832 SUCCESS  64
010110111    4    4    1    2    5    2    6    3 11.474230 0.176249 SUCCESS  65
010111011    4    1    6    0    3    4    3    4 12.195788 0.142680 SUCCESS  66
010111111    1    3    0    2    3    1    1    1  6.294238 0.614310 SUCCESS  67
011000111    4    0    4    5    2    2    2    3  7.770453 0.456208 SUCCESS  68
011001111    0    1    3    2    2    2    1    5  7.393125 0.494871 SUCCESS  69
011010111    3    3    0    2    2    3    2    3  3.282230 0.915418 SUCCESS  70
011011111    5    8    3    0    0    1    3    2 22.175134 0.004602 FAILURE  71
011101111    2    3    5    2    2    3    6    5 11.537118 0.173082 SUCCESS  72
011111111    3    2    0    1    4    3    1    1  6.482903 0.593305 SUCCESS  73
100000000    1    1    8    6    0    3    3    3 23.211132 0.003103 FAILURE  74
100010000    1    1    6    4    3    2    1    3  9.402234 0.309508 SUCCESS  75
100100000    4    5    3    3    1    3    1    3  6.138673 0.631702 SUCCESS  76
100101000    7    3    5    4    1    3    2    0 16.432459 0.036592 SUCCESS  77
100110000    2    0    0    1    2    4    2    2  7.204461 0.514742 SUCCESS  78
100111000    4    3    3    1    3    0    1    1  6.545791 0.586333 SUCCESS  79
101000000    1    2    8    2    1    5    1    2 18.785797 0.016048 SUCCESS  80
101000100    1    2    3    2    1    1    0    4  6.420015 0.600293 SUCCESS  81
101001000    0    1    2    2    2    2    5    1  7.330237 0.501457 SUCCESS  82
101001100    1    3    2    0    2    2    1    2  4.662458 0.792968 SUCCESS  83
101010000    2    3    4    4    3    3    0    5  7.896229 0.443672 SUCCESS  84
101010100    1    4    2    1    0    3    3    2  5.698457 0.680967 SUCCESS  85
101011000    2    0    1    3    0    1    4    3  8.114683 0.422349 SUCCESS  86
101011100    4    2    1    2    2    4    1    2  4.129564 0.845248 SUCCESS  87
101100000    4    0    2    2    5    3    2    3  6.860231 0.551785 SUCCESS  88
101100100    3    0    2    4    4    3    6    1 11.222678 0.189398 SUCCESS  89
101101000    2    3    7    7    2    1    1    6 25.157353 0.001462 FAILURE  90
101101100    2    0    4    2    5    5    7    3 18.315792 0.018980 SUCCESS  91
101110000    0    2    1    2    2    0    2    2  6.231350 0.621335 SUCCESS  92
101110100    2    2    1    1    0    6    2    4 10.908238 0.206953 SUCCESS  93
101111000    4    3    2    2    4    1    3    5  6.201561 0.624665 SUCCESS  94
101111100    1    7    4    2    1    2    1    2 12.728682 0.121532 SUCCESS  95
110000000    2    2    3    0    1    2    2    4  4.851122 0.773363 SUCCESS  96
110000010    3    0    2    2    3    3    2    3  3.282230 0.915418 SUCCESS  97
110000100    0    5    1    1    0    3    2    3  9.872239 0.274108 SUCCESS  98
110001000    1    2    2    4    4    1    1    3  4.976899 0.760042 SUCCESS  99
110001010    1    3    3    1    3    4    2    2  3.345118 0.910872 SUCCESS 100
110010000    3    3    5    2    1    3    1    2  5.102675 0.746548 SUCCESS 101
110010010    3    2    3    3    1    3    6    1  7.770453 0.456208 SUCCESS 102
110010100    5    4    4    2    4    5    6    1 15.115119 0.056945 SUCCESS 103
110011000    5    2    2    1    2    5    4    0 10.249568 0.247945 SUCCESS 104
110011010    1    4    4    5    4    0    3    3  9.590898 0.294921 SUCCESS 105
110100000    3    4    4    3    2    2    1    2  3.470895 0.901437 SUCCESS 106
110100010    2    0    1    1    3    2    0    5  9.809351 0.278663 SUCCESS 107
110100100    3    2    3    0    2    3    4    2  4.192453 0.839356 SUCCESS 108
110101000    3    3    3    4    2    2    1    1  3.345118 0.910872 SUCCESS 109
110101010    1    5    4    3    1    4    5    2  9.653786 0.290171 SUCCESS 110
110101100    1    1    2    5    3    3    3    4  6.075785 0.638743 SUCCESS 111
110110000    4    1    0    4    6    5    2    4 14.800679 0.063139 SUCCESS 112
110110010    4    2    5    2    3    4    5    1  8.869340 0.353438 SUCCESS 113
110110100    3    3    5    3    1    0    2    2  6.734455 0.565535 SUCCESS 114
110111000    1    2    2    2    3    5    2    3  4.255341 0.833382 SUCCESS 115
110111010    2    2    1    2    2    1    2    2  2.183344 0.974869 SUCCESS 116
110111100    1    3    2    4    7    0    5    3 16.432459 0.036592 SUCCESS 117
111000000    2    4    2    1    2    1    2    2  3.156454 0.924159 SUCCESS 118
111000010    1    3    2    1    1    0    2    2  5.446904 0.708915 SUCCESS 119
111000100    2    4    4    3    3    2    2    1  3.470895 0.901437 SUCCESS 120
111000110    2    1    2    1    2    4    0    4  6.545791 0.586333 SUCCESS 121
111001000    2    3    3    3    1    1    1    1  3.940900 0.862416 SUCCESS 122
111001010    5    3    2    2    5    2    4    3  7.174672 0.517910 SUCCESS 123
111001100    5    4    1    3    2    4    3    1  6.986007 0.538143 SUCCESS 124
111010000    3    4    3    2    2    2    1    1  3.282230 0.915418 SUCCESS 125
111010010    4    2    3    3    2    3    4    5  5.480003 0.705254 SUCCESS 126
111010100    2    1    3    2    2    1    1    3  3.093566 0.928349 SUCCESS 127
111010110    4    4    1    3    3    4    4    3  5.480003 0.705254 SUCCESS 128
111011000    4    3    1    4    3    3    2    3  3.596671 0.891559 SUCCESS 129
111011010    1    2    3    2    5    2    1    2  4.976899 0.760042 SUCCESS 130
111011100    3    1    3    1    4    2    3    3  3.408006 0.906211 SUCCESS 131
111100000    3    2    2    1    1    2    2    2  2.246232 0.972517 SUCCESS 132
111100010    3    2    3    3    4    2    1    2  2.560672 0.958842 SUCCESS 133
111100100    1    4    2    2    1    2    4    3  4.192453 0.839356 SUCCESS 134
111100110    1    3    1    6    3    3    2    1  8.492011 0.386941 SUCCESS 135
111101000    1    2    1    2    4    1    0    3  6.420015 0.600293 SUCCESS 136
111101010    1    3    4    2    2    1    2    1  4.003788 0.856782 SUCCESS 137
111101100    5    2    0    4    4    2    3    2  7.770453 0.456208 SUCCESS 138
111101110    1    3    2    0    2    3    4    3  4.976899 0.760042 SUCCESS 139
111110000    3    4    1    0    2    3    1    0  8.114683 0.422349 SUCCESS 140
111110010    2    5    1    0    1    2    2    3  7.393125 0.494871 SUCCESS 141
111110100    2    1    2    3    1    4    1    1  4.788234 0.779952 SUCCESS 142
111110110    3    4    1    6    6    0    2    4 16.495347 0.035815 SUCCESS 143
111111000    3    0    1    1    2    5    1    0 10.593797 0.225794 SUCCESS 144
111111010    2    5    0    1    3    3    2    0  9.087793 0.334944 SUCCESS 145
111111100    2    0    1    2    3    3    2    2  3.940900 0.862416 SUCCESS 146
111111110    3    2    0    1    4    3    1    1  6.482903 0.593305 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    0    2    3    4    3    3    1  4.976899 0.760042 SUCCESS   0
000000011    1    0    4    3    2    2    4    1  6.608679 0.579380 SUCCESS   1
000000101    1    4    0    3    3    3    3    3  5.102675 0.746548 SUCCESS   2
000000111    0    1    2    1    2    2    4    1  6.357126 0.607295 SUCCESS   3
000001001    2    4    0    2    0    4    0    0 12.225577 0.141419 SUCCESS   4
000001011    2    5    1    4    2    3    2    2  5.165563 0.739743 SUCCESS   5
000001101    0    2    5    0    2    1    4    0 12.351354 0.136202 SUCCESS   6
000001111    1    1    2    3    1    3    0    3  5.572680 0.694975 SUCCESS   7
000010001    2    0    3    1    4    1    3    1  6.482903 0.593305 SUCCESS   8
000010011    2    3    4    3    0    3    1    0  7.393125 0.494871 SUCCESS   9
000010101    3    3    0    2    3    0    2    4  6.608679 0.579380 SUCCESS  10
000010111    5    3    4    1    3    3    2    2  5.291339 0.726032 SUCCESS  11
000011001    5    1    3    7    4    4    3    4 15.962453 0.042921 SUCCESS  12
000011011    0    0    6    1    4    3    1    1 14.171798 0.077396 SUCCESS  13
000011101    4    3    3    2    2    2    4    1  3.470895 0.901437 SUCCESS  14
000011111    1    3    3    3    1    4    2    1  4.129564 0.845248 SUCCESS  15
000100011    2    0    4    3    1    2    3    1  5.698457 0.680967 SUCCESS  16
000100101    2    2    1    2    1    2    2    4  3.156454 0.924159 SUCCESS  17
000100111    3    3    5    2    0    3    2    0  8.366235 0.398537 SUCCESS  18
000101001    0    1    4    0    3    2    3    0  9.746463 0.283274 SUCCESS  19
000101011    3    3    2    4    2    1    2    6  7.833341 0.449917 SUCCESS  20
000101101    2    3    2    4    1    2    4    2  3.408006 0.906211 SUCCESS  21
000101111    4    1    4    1    3    3    1    3  5.102675 0.746548 SUCCESS  22
000110011    4    6    1    7    4    4    3    4 19.477566 0.012504 SUCCESS  23
000110101    1    3    4    1    2    2    4    1  4.976899 0.760042 SUCCESS  24
000110111    2    2    5    2    5    1    1    2  7.644677 0.468925 SUCCESS  25
000111001    2    1    5    1    3    4    1    1  7.518901 0.481816 SUCCESS  26
000111011    3    7    0    2    3    3    2    5 14.737791 0.064449 SUCCESS  27
000111101    3    0    2    2    1    3    2    0  6.357126 0.607295 SUCCESS  28
000111111    2    3    2    1    2    2    1    2  2.246232 0.972517 SUCCESS  29
001000011    4    1    1    2    1    2    4    1  5.698457 0.680967 SUCCESS  30
001000101    3    1    3    1    7    1    4    4 13.827568 0.086372 SUCCESS  31
001000111    2    0    4    3    3    4    2    4  6.075785 0.638743 SUCCESS  32
001001011    2    4    2    1    1    2    2    2  3.156454 0.924159 SUCCESS  33
001001101    5    2    2    2    1    3    2    0  6.608679 0.579380 SUCCESS  34
001001111    3    0    1    3    0    1    0    1 10.342245 0.241822 SUCCESS  35
001010011    0    1    4    0    3    3    3    3  7.456013 0.488323 SUCCESS  36
001010101    0    0    1    0    5    0    0    2 16.210696 0.039462 SUCCESS  37
001010111    2    3    5    2    5    0    4    4 10.501120 0.231599 SUCCESS  38
001011011    2    3    2    4    4    1    2    4  4.381117 0.821206 SUCCESS  39
001011101    1    6    2    4    5    4    4    2 12.384453 0.134857 SUCCESS  40
001011111    2    0    0    2    3    1    2    4  7.267349 0.508082 SUCCESS  41
001100101    4    0    3    6    2    3    3    0 11.944236 0.153709 SUCCESS  42
001100111    3    4    1    3    4    4    4    8 18.504456 0.017747 SUCCESS  43
001101011    2    4    4    2    2    2    5    2  5.291339 0.726032 SUCCESS  44
001101101    0    2    5    3    1    4    4    2  8.554899 0.381222 SUCCESS  45
001101111    1    2    3    3    6    2    0    3  9.339345 0.314483 SUCCESS  46
001110101    2    3    4    1    2    6    3    2  7.833341 0.449917 SUCCESS  47
001110111    0    4    2    4    1    2    4    3  6.797343 0.558648 SUCCESS  48
001111011    5    0    2    1    0    1    2    0 12.162689 0.144091 SUCCESS  49
001111101    2    1    3    5    1    4    1    2  6.734455 0.565535 SUCCESS  50
001111111    2    2    1    4    1    2    2    3  3.219342 0.919848 SUCCESS  51
010000011    1    4    2    1    2    4    1    1  5.698457 0.680967 SUCCESS  52
010000111    5    3    1    3    0    1    4    1  9.213569 0.324601 SUCCESS  53
010001011    3    3    1    2    3    3    2    4  2.623560 0.955720 SUCCESS  54
010001111    2    0    4    5    2    2    2    4  7.707565 0.462545 SUCCESS  55
010010011    3    3    3    3    1    1    4    2  3.408006 0.906211 SUCCESS  56
010010111    3    3    2    1    2    3    3    4  2.623560 0.955720 SUCCESS  57
010011011    4    3    2    4    1    3    0    1  6.671567 0.572447 SUCCESS  58
010011111    1    0    2    2    3    3    4    6 10.249568 0.247945 SUCCESS  59
010100011    2    4    2    1    4    2    2    3  3.408006 0.906211 SUCCESS  60
010100111    1    1    1    3    3    3    4    7 12.917346 0.114725 SUCCESS  61
010101011    1    2    1    0    5    0    0    2 12.162689 0.144091 SUCCESS  62
010101111    3    3    3    3    5    1    1    4  6.138673 0.631702 SUCCESS  63
010110011    6    3    1    3    2    1    3    0 10.123792 0.256445 SUCCESS  64
010110111    3    2    2    2    3    1    3    3  1.650450 0.989919 SUCCESS  65
010111011    2    5    2    1    2    4    6    3 10.501120 0.231599 SUCCESS  66
010111111    0    0    1    5    5    0    0    4 17.498246 0.025319 SUCCESS  67
011000111    0    1    2    3    3    3    0    2  6.420015 0.600293 SUCCESS  68
011001111    7    4    1    5    3    3    2    3 14.079121 0.079726 SUCCESS  69
011010111    2    3    4    5    1    3    3    3  5.354227 0.719131 SUCCESS  70
011011111    1    5    3    2    4    1    2    3  6.012897 0.645787 SUCCESS  71
011101111    2    6    2    4    1    4    4    4 10.626896 0.223749 SUCCESS  72
011111111    2    2    1    5    2    1    3    5  7.707565 0.462545 SUCCESS  73
100000000    2    0    2    3    4    3    3    1  4.976899 0.760042 SUCCESS  74
100010000    3    4    3    3    2    3    0    2  4.255341 0.833382 SUCCESS  75
100100000    0    4    1    1    5    1    3    1  9.935127 0.269609 SUCCESS  76
100101000    1    1    1    1    2    3    1    3  4.662458 0.792968 SUCCESS  77
100110000    4    0    6    0    2    0    2    1 14.956244 0.060002 SUCCESS  78
100111000    2    3    2    2    3    1    3    3  1.650450 0.989919 SUCCESS  79
101000000    2    4    3    2    2    2    2    1  2.434896 0.964698 SUCCESS  80
101000100    2    1    3    0    1    1    0    0 10.279357 0.245964 SUCCESS  81
101001000    3    0    2    5    4    1    2    2  7.581789 0.475349 SUCCESS  82
101001100    1    3    5    0    3    1    2    3  7.518901 0.481816 SUCCESS  83
101010000    2    1    3    1    1    0    2    1  6.231350 0.621335 SUCCESS  84
101010100    1    3    1    0    3    1    1    1  7.078684 0.528168 SUCCESS  85
101011000    2    6    4    2    4    3    0    3 10.438232 0.235604 SUCCESS  86
101011100    2    3    2    3    2    3    3    1  1.650450 0.989919 SUCCESS  87
101100000    4    4    4    2    2    3    1    1  5.165563 0.739743 SUCCESS  88
101100100    1    1    2    0    1    1    3    2  6.231350 0.621335 SUCCESS  89
101101000    3    5    2    2    2    2    4    0  6.797343 0.558648 SUCCESS  90
101101100    1    1    2    1    2    2    3    1  3.815124 0.873406 SUCCESS  91
101110000    2    0    4    3    2    2    4    1  5.824233 0.666913 SUCCESS  92
101110100    2    2    2    3    5    4    3    4  5.417115 0.712205 SUCCESS  93
101111000    2    1    2    2    2    5    2    3  4.192453 0.839356 SUCCESS  94
101111100    6    1    5    2    2    1    5    4 13.953345 0.082990 SUCCESS  95
110000000    0    1    4    3    3    1    2    1  6.482903 0.593305 SUCCESS  96
110000010    3    4    1    2    2    4    5    0  8.554899 0.381222 SUCCESS  97
110000100    2    1    5    0    1    1    2    1  8.899129 0.350877 SUCCESS  98
110001000    3    3    5    5    2    4    3    3  7.300448 0.504591 SUCCESS  99
110001010    0    1    1    3    1    4    1    4  8.177571 0.416320 SUCCESS 100
110010000    2    5    1    1    4    3    2    1  6.734455 0.565535 SUCCESS 101
110010010    1    2    3    3    2    2    5    1  5.039787 0.753315 SUCCESS 102
110010100    1    1    2    0    1    2    3    3  5.509792 0.701955 SUCCESS 103
110011000    4    2    2    3    2    1    3    3  2.560672 0.958842 SUCCESS 104
110011010    2    3    3    2    2    2    2    1  1.524674 0.992290 SUCCESS 105
110100000    2    4    2    2    3    3    2    2  1.713338 0.988575 SUCCESS 106
110100010    0    3    3    1    2    0    2    0  8.773353 0.361775 SUCCESS 107
110100100    4    1    3    7    3    0    1    3 14.549126 0.068529 SUCCESS 108
110101000    4    1    4    0    1    2    3    1  7.393125 0.494871 SUCCESS 109
110101010    2    5    1    0    3    1    1    1  8.962017 0.345510 SUCCESS 110
110101100    1    4    4    3    8    2    2    2 16.495347 0.035815 SUCCESS 111
110110000    6    3    5    1    2    4    3    1 11.348454 0.182726 SUCCESS 112
110110010    1    1    1    0    1    2    4    0  9.557799 0.297443 SUCCESS 113
110110100    3    3    3    1    2    0    1    1  5.572680 0.694975 SUCCESS 114
110111000    3    0    3    1    1    3    2    1  5.572680 0.694975 SUCCESS 115
110111010    4    2    2    3    4    3    1    4  4.444005 0.815009 SUCCESS 116
110111100    0    2    0    5    4    5    2    4 12.854458 0.116956 SUCCESS 117
111000000    0    0    3    6    1    2    3    2 11.692684 0.165451 SUCCESS 118
111000010    2    1    4    2    1    1    1    2  4.725346 0.786488 SUCCESS 119
111000100    4    2    3    5    1    2    3    5  7.959118 0.437474 SUCCESS 120
111000110    1    4    3    2    3    4    3    1  4.318229 0.827331 SUCCESS 121
111001000    2    5    2    2    4    5    1    5 10.564008 0.227647 SUCCESS 122
111001010    4    2    2    0    3    1    3    5  7.644677 0.468925 SUCCESS 123
111001100    5    4    2    2    2    4    3    2  5.354227 0.719131 SUCCESS 124
111010000    3    3    4    2    1    2    2    4  3.470895 0.901437 SUCCESS 125
111010010    4    2    2    3    3    2    2    2  1.713338 0.988575 SUCCESS 126
111010100    3    1    3    3    3    2    2    4  2.623560 0.955720 SUCCESS 127
111010110    1    6    3    4    5    3    0    4 13.953345 0.082990 SUCCESS 128
111011000    5    3    5    1    3    5    5    2 12.447341 0.132333 SUCCESS 129
111011010    4    4    2    0    3    2    2    1  5.824233 0.666913 SUCCESS 130
111011100    3    1    1    1    2    1    3    3  3.940900 0.862416 SUCCESS 131
111100000    1    1    2    4    1    2    2    2  3.940900 0.862416 SUCCESS 132
111100010    4    2    2    5    0    4    3    5 10.501120 0.231599 SUCCESS 133
111100100    4    4    3    2    3    1    2    5  6.201561 0.624665 SUCCESS 134
111100110    2    2    1    2    3    5    2    2  4.192453 0.839356 SUCCESS 135
111101000    2    3    4    4    2    2    0    2  5.039787 0.753315 SUCCESS 136
111101010    1    2    1    0    2    1    1    4  7.141573 0.521438 SUCCESS 137
111101100    7    1    4    2    2    3    5    2 13.953345 0.082990 SUCCESS 138
111101110    3    1    1    2    2    2    0    1  5.446904 0.708915 SUCCESS 139
111110000    3    1    3    5    2    0    1    4  8.429123 0.392713 SUCCESS 140
111110010    7    3    3    2    4    1    5    5 16.746899 0.032855 SUCCESS 141
111110100    0    3    4    3    2    2    2    2  4.129564 0.845248 SUCCESS 142
111110110    4    2    4    2    2    3    2    1  3.408006 0.906211 SUCCESS 143
111111000    3    2    2    6    4    3    0    5 12.195788 0.142680 SUCCESS 144
111111010    0    2    2    1    2    1    3    4  5.635568 0.687978 SUCCESS 145
111111100    2    3    1    8    3    1    1    3 16.243795 0.039021 SUCCESS 146
111111110    2    2    1    5    2    1    3    5  7.707565 0.462545 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    4    1    5    2    0    2    0 12.351354 0.136202 SUCCESS   0
000000011    1    5    2    4    3    0    0    2  9.998015 0.265165 SUCCESS   1
000000101    2    0    0    5    2    2    3    0 10.656685 0.221921 SUCCESS   2
000000111    2    4    2    3    3    0    1    3  4.976899 0.760042 SUCCESS   3
000001001    3    1    1    4    5    4    5    3  9.716674 0.285477 SUCCESS   4
000001011    2    1    1    3    2    3    2    1  3.093566 0.928349 SUCCESS   5
000001101    5    2    2    2    3    5    1    1  7.707565 0.462545 SUCCESS   6
000001111    2    3    0    1    2    1    4    3  5.698457 0.680967 SUCCESS   7
000010001    4    3    1    3    4    5    2    1  6.986007 0.538143 SUCCESS   8
000010011    2    1    1    5    6    1    3    3 11.159790 0.192809 SUCCESS   9
000010101    0    2    1    1    2    4    2    4  6.545791 0.586333 SUCCESS  10
000010111    2    2    1    1    1    1    3    0  6.231350 0.621335 SUCCESS  11
000011001    2    3    4    2    2    1    0    2  4.851122 0.773363 SUCCESS  12
000011011    5    2    3    1    4    2    1    4  6.923119 0.544950 SUCCESS  13
000011101    6    3    5    4    5    3    4    0 15.899565 0.043840 SUCCESS  14
000011111    2    1    4    2    3    3    5    2  5.228451 0.732903 SUCCESS  15
000100011    3    1    4    2    1    0    2    1  6.420015 0.600293 SUCCESS  16
000100101    3    1    2    4    3    4    4    3  4.506893 0.808743 SUCCESS  17
000100111    2    0    2    2    4    2    4    2  4.976899 0.760042 SUCCESS  18
000101001    1    5    1    1    2    2    2    2  5.698457 0.680967 SUCCESS  19
000101011    1    5    1    3    1    4    1    7 16.306683 0.038195 SUCCESS  20
000101101    2    0    2    2    0    3    1    1  7.078684 0.528168 SUCCESS  21
000101111    1    3    1    1    1    0    4    1  7.988907 0.434555 SUCCESS  22
000110011    2    2    3    3    2    0    1    1  4.725346 0.786488 SUCCESS  23
000110101    4    4    2    3    0    2    1    1  6.608679 0.579380 SUCCESS  24
000110111    3    4    2    3    2    1    2    3  2.560672 0.958842 SUCCESS  25
000111001    2    5    6    0    1    1    2    0 15.082020 0.057570 SUCCESS  26
000111011    4    3    4    3    4    3    1    3  4.569781 0.802412 SUCCESS  27
000111101    3    3    2    1    2    1    2    3  2.372008 0.967432 SUCCESS  28
000111111    5    2    2    1    3    4    5    3  7.959118 0.437474 SUCCESS  29
001000011    4    4    6    2    0    5    1    3 13.890457 0.084666 SUCCESS  30
001000101    3    4    2    4    1    5    2    2  6.138673 0.631702 SUCCESS  31
001000111    3    3    4    2    1    1    2    1  4.066676 0.851058 SUCCESS  32
001001011    3    2    2    4    4    1    4    4  5.354227 0.719131 SUCCESS  33
001001101    1    3    2    2    3    2    3    1  2.372008 0.967432 SUCCESS  34
001001111    2    0    0    2    3    2    2    1  6.294238 0.614310 SUCCESS  35
001010011    3    4    4    1    2    2    4    1  5.165563 0.739743 SUCCESS  36
001010101    2    3    2    2    6    4    3    7 15.836677 0.044778 SUCCESS  37
001010111    1    5    1    3    2    1    3    4  6.797343 0.558648 SUCCESS  38
001011011    1    0    3    2    2    5    2    2  6.608679 0.579380 SUCCESS  39
001011101    2    3    4    2    0    2    4    2  5.039787 0.753315 SUCCESS  40
001011111    5    4    2    0    1    1    5    3 11.096902 0.196269 SUCCESS  41
001100101    2    1    5    5    1    3    4    1  9.465122 0.304589 SUCCESS  42
001100111    2    2    3    2    1    1    1    1  3.815124 0.873406 SUCCESS  43
001101011    4    1    1    4    0    1    2    1  8.114683 0.422349 SUCCESS  44
001101101    1    0    1    2    5    3    1    0 10.593797 0.225794 SUCCESS  45
001101111    5    3    3    1    1    1    3    3  5.950009 0.652832 SUCCESS  46
001110101    2    1    5    4    2    4    2    2  6.075785 0.638743 SUCCESS  47
001110111    3    3    3    3    3    3    3    3  1.117556 0.997391 SUCCESS  48
001111011    5    0    1    1    2    2    1    1  8.899129 0.350877 SUCCESS  49
001111101    2    1    2    2    3    2    4    3  2.497784 0.961834 SUCCESS  50
001111111    6    4    4    2    2    5    3    1 11.474230 0.176249 SUCCESS  51
010000011    3    0    1    0    2    2    3    2  6.357126 0.607295 SUCCESS  52
010000111    4    2    7    4    5    5    1    0 20.010460 0.010297 SUCCESS  53
010001011    1    2    3    2    1    1    5    1  6.545791 0.586333 SUCCESS  54
010001111    3    3    3    1    0    1    2    1  5.572680 0.694975 SUCCESS  55
010010011    2    2    0    1    0    3    3    3  6.420015 0.600293 SUCCESS  56
010010111    2    2    4    1    1    4    5    5  9.590898 0.294921 SUCCESS  57
010011011    2    3    2    2    5    2    1    4  5.165563 0.739743 SUCCESS  58
010011111    3    4    5    2    1    2    3    1  6.012897 0.645787 SUCCESS  59
010100011    1    4    4    2    0    0    1    1  9.746463 0.283274 SUCCESS  60
010100111    2    1    4    2    2    1    4    1  4.914011 0.766726 SUCCESS  61
010101011    4    4    2    2    7    4    2    6 17.657122 0.023949 SUCCESS  62
010101111    3    3    0    5    7    2    3    3 14.800679 0.063139 SUCCESS  63
010110011    2    2    1    8    4    3    2    2 15.522237 0.049752 SUCCESS  64
010110111    1    0    2    3    3    6    2    2  9.276457 0.319514 SUCCESS  65
010111011    2    3    3    2    1    4    4    1  4.255341 0.833382 SUCCESS  66
010111111    2    4    3    1    0    1    2    2  5.635568 0.687978 SUCCESS  67
011000111    5    5    3    4    7    5    4    7 28.391124 0.000405 FAILURE  68
011001111    5    2    1    4    4    4    2    2  7.048895 0.531367 SUCCESS  69
011010111    3    2    2    4    2    0    1    0  7.267349 0.508082 SUCCESS  70
011011111    5    0    2    1    1    2    4    3  8.366235 0.398537 SUCCESS  71
011101111    3    2    3    3    1    3    2    2  1.650450 0.989919 SUCCESS  72
011111111    4    2    3    2    1    2    4    1  4.192453 0.839356 SUCCESS  73
100000000    0    4    1    5    2    0    2    0 12.351354 0.136202 SUCCESS  74
100010000    5    3    2    0    2    4    2    2  6.797343 0.558648 SUCCESS  75
100100000    1    1    2    3    6    4    3    3  8.680676 0.369946 SUCCESS  76
100101000    1    3    3    3    3    0    1    1  5.635568 0.687978 SUCCESS  77
100110000    3    0    2    6    2    3    1    2  9.276457 0.319514 SUCCESS  78
