../data/data_static_indoor_1_r_m.mat,741,13,17212 / 17230 = 0.9989553105,9469 / 17230 = 0.5495647127,9388 / 17230 = 0.54486361,737 / 741 = 0.9946018893,23 / 741 = 0.0310391363,26 / 741 = 0.0350877193
../data/data_static_indoor_1_r_m.mat,741,14,17389 / 17433 = 0.9974760512,9555 / 17433 = 0.548098434,9407 / 17433 = 0.5396087879,727 / 741 = 0.9811066127,14 / 741 = 0.0188933873,16 / 741 = 0.0215924426
../data/data_static_indoor_1_r_m.mat,741,15,6385 / 6391 = 0.9990611798,3501 / 6391 = 0.547801596,3408 / 6391 = 0.5332498826,739 / 741 = 0.9973009447,109 / 741 = 0.1470985155,103 / 741 = 0.1390013495
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,19574 / 19574 = 1.0,12280 / 19574 = 0.6273628282,12373 / 19574 = 0.6321140288,741 / 741 = 1.0,45 / 741 = 0.0607287449,57 / 741 = 0.0769230769
../data/data_static_indoor_1_r_m.mat,741,5,21938 / 21938 = 1.0,13360 / 21938 = 0.6089889689,13416 / 21938 = 0.6115416173,741 / 741 = 1.0,31 / 741 = 0.0418353576,29 / 741 = 0.0391363023
../data/data_static_indoor_1_r_m.mat,741,6,24538 / 24538 = 1.0,14795 / 24538 = 0.6029423751,14820 / 24538 = 0.603961203,741 / 741 = 1.0,29 / 741 = 0.0391363023,23 / 741 = 0.0310391363
../data/data_static_indoor_1_r_m.mat,741,7,25741 / 25743 = 0.999922309,15072 / 25743 = 0.5854795478,15113 / 25743 = 0.5870722138,740 / 741 = 0.9986504723,17 / 741 = 0.0229419703,17 / 741 = 0.0229419703
../data/data_static_indoor_1_r_m.mat,741,8,17089 / 17095 = 0.9996490202,9322 / 17095 = 0.5453056449,9669 / 17095 = 0.5656039778,739 / 741 = 0.9973009447,22 / 741 = 0.0296896086,20 / 741 = 0.0269905533
../data/data_static_indoor_1_r_m.mat,741,9,17061 / 17063 = 0.9998827873,9443 / 17063 = 0.55341968,9243 / 17063 = 0.5416984118,740 / 741 = 0.9986504723,18 / 741 = 0.024291498,16 / 741 = 0.0215924426
../data/data_static_indoor_1_r_m.mat,741,10,15992 / 15996 = 0.9997499375,8890 / 15996 = 0.555763941,8908 / 15996 = 0.5568892223,740 / 741 = 0.9986504723,34 / 741 = 0.0458839406,32 / 741 = 0.0431848853
../data/data_static_indoor_1_r_m.mat,741,11,17851 / 17863 = 0.9993282203,9754 / 17863 = 0.5460448973,9678 / 17863 = 0.5417902928,737 / 741 = 0.9946018893,20 / 741 = 0.0269905533,12 / 741 = 0.016194332
../data/data_static_indoor_1_r_m.mat,741,12,16589 / 16627 = 0.9977145607,9110 / 16627 = 0.5479040115,9254 / 16627 = 0.5565646238,731 / 741 = 0.9865047233,28 / 741 = 0.0377867746,26 / 741 = 0.0350877193
../data/data_static_indoor_1_r_m.mat,741,13,18363 / 18385 = 0.9988033723,10030 / 18385 = 0.5455534403,9928 / 18385 = 0.5400054392,732 / 741 = 0.987854251,17 / 741 = 0.0229419703,11 / 741 = 0.0148448043
../data/data_static_indoor_1_r_m.mat,741,14,18580 / 18655 = 0.9959796301,10309 / 18655 = 0.5526132404,10048 / 18655 = 0.5386223533,721 / 741 = 0.9730094467,13 / 741 = 0.0175438596,16 / 741 = 0.0215924426
../data/data_static_indoor_1_r_m.mat,741,15,6616 / 6632 = 0.9975874548,3607 / 6632 = 0.5438781665,3414 / 6632 = 0.5147768396,734 / 741 = 0.9905533063,89 / 741 = 0.1201079622,73 / 741 = 0.0985155196
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,24938 / 24938 = 1.0,15059 / 24938 = 0.6038575668,14930 / 24938 = 0.5986847382,741 / 741 = 1.0,17 / 741 = 0.0229419703,7 / 741 = 0.0094466937
../data/data_static_indoor_1_r_m.mat,741,5,26760 / 26766 = 0.999775835,15880 / 26766 = 0.5932899948,15753 / 26766 = 0.5885451692,739 / 741 = 0.9973009447,15 / 741 = 0.020242915,13 / 741 = 0.0175438596
../data/data_static_indoor_1_r_m.mat,741,6,29098 / 29148 = 0.9982846164,16758 / 29148 = 0.5749279539,16840 / 29148 = 0.5777411829,732 / 741 = 0.987854251,11 / 741 = 0.0148448043,7 / 741 = 0.0094466937
../data/data_static_indoor_1_r_m.mat,741,7,30003 / 30041 = 0.9987350621,17402 / 30041 = 0.5792749908,17142 / 30041 = 0.5706201525,731 / 741 = 0.9865047233,4 / 741 = 0.0053981107,4 / 741 = 0.0053981107
../data/data_static_indoor_1_r_m.mat,741,8,18330 / 18348 = 0.9990189666,9953 / 18348 = 0.5424569435,9894 / 18348 = 0.5392413342,735 / 741 = 0.991902834,9 / 741 = 0.012145749,6 / 741 = 0.008097166
../data/data_static_indoor_1_r_m.mat,741,9,17998 / 18034 = 0.9980037707,9878 / 18034 = 0.5477431518,9857 / 18034 = 0.5465786847,730 / 741 = 0.9851551957,11 / 741 = 0.0148448043,10 / 741 = 0.0134952767
../data/data_static_indoor_1_r_m.mat,741,10,16524 / 16550 = 0.998429003,9141 / 16550 = 0.552326284,9094 / 16550 = 0.5494864048,732 / 741 = 0.987854251,28 / 741 = 0.0377867746,24 / 741 = 0.032388664
../data/data_static_indoor_1_r_m.mat,741,11,18805 / 18871 = 0.9965025701,10006 / 18871 = 0.5302315723,10120 / 18871 = 0.5362725876,719 / 741 = 0.9703103914,8 / 741 = 0.0107962213,9 / 741 = 0.012145749
../data/data_static_indoor_1_r_m.mat,741,12,16887 / 16952 = 0.9961656442,9369 / 16952 = 0.5526781501,9298 / 16952 = 0.5484898537,724 / 741 = 0.9770580297,23 / 741 = 0.0310391363,18 / 741 = 0.024291498
../data/data_static_indoor_1_r_m.mat,741,13,19209 / 19284 = 0.9961107654,10146 / 19284 = 0.5261356565,10204 / 19284 = 0.5291433313,718 / 741 = 0.9689608637,8 / 741 = 0.0107962213,7 / 741 = 0.0094466937
../data/data_static_indoor_1_r_m.mat,741,14,19231 / 19303 = 0.9962700098,10404 / 19303 = 0.5389835777,10427 / 19303 = 0.5401751023,720 / 741 = 0.971659919,10 / 741 = 0.0134952767,8 / 741 = 0.0107962213
../data/data_static_indoor_1_r_m.mat,741,15,6683 / 6715 = 0.9952345495,3367 / 6715 = 0.5014147431,3485 / 6715 = 0.5189873418,728 / 741 = 0.9824561404,55 / 741 = 0.0742240216,62 / 741 = 0.0836707152
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,6260 / 6260 = 1.0,5250 / 6260 = 0.838658147,5201 / 6260 = 0.8308306709,741 / 741 = 1.0,433 / 741 = 0.5843454791,426 / 741 = 0.5748987854
../data/data_static_indoor_1_r_m.mat,741,5,6786 / 6786 = 1.0,5652 / 6786 = 0.8328912467,5643 / 6786 = 0.8315649867,741 / 741 = 1.0,425 / 741 = 0.5735492578,424 / 741 = 0.5721997301
../data/data_static_indoor_1_r_m.mat,741,6,6937 / 6937 = 1.0,5670 / 6937 = 0.8173562059,5596 / 6937 = 0.8066887704,741 / 741 = 1.0,415 / 741 = 0.5600539811,411 / 741 = 0.5546558704
../data/data_static_indoor_1_r_m.mat,741,7,7125 / 7125 = 1.0,5694 / 7125 = 0.7991578947,5745 / 7125 = 0.8063157895,741 / 741 = 1.0,408 / 741 = 0.5506072874,422 / 741 = 0.5695006748
../data/data_static_indoor_1_r_m.mat,741,8,5900 / 5900 = 1.0,4327 / 5900 = 0.7333898305,4287 / 5900 = 0.7266101695,741 / 741 = 1.0,347 / 741 = 0.4682860999,343 / 741 = 0.4628879892
../data/data_static_indoor_1_r_m.mat,741,9,6155 / 6155 = 1.0,4476 / 6155 = 0.7272136474,4376 / 6155 = 0.7109666937,741 / 741 = 1.0,371 / 741 = 0.5006747638,344 / 741 = 0.4642375169
../data/data_static_indoor_1_r_m.mat,741,10,6460 / 6460 = 1.0,4539 / 6460 = 0.7026315789,4546 / 6460 = 0.7037151703,741 / 741 = 1.0,341 / 741 = 0.4601889339,324 / 741 = 0.4372469636
../data/data_static_indoor_1_r_m.mat,741,11,6588 / 6588 = 1.0,4631 / 6588 = 0.702944748,4572 / 6588 = 0.693989071,741 / 741 = 1.0,329 / 741 = 0.4439946019,335 / 741 = 0.4520917679
../data/data_static_indoor_1_r_m.mat,741,12,6788 / 6788 = 1.0,4739 / 6788 = 0.6981437831,4739 / 6788 = 0.6981437831,740 / 740 = 1.0,323 / 740 = 0.4364864865,329 / 740 = 0.4445945946
../data/data_static_indoor_1_r_m.mat,741,13,6741 / 6741 = 1.0,4700 / 6741 = 0.6972259309,4700 / 6741 = 0.6972259309,740 / 740 = 1.0,338 / 740 = 0.4567567568,339 / 740 = 0.4581081081
../data/data_static_indoor_1_r_m.mat,741,14,7396 / 7396 = 1.0,5067 / 7396 = 0.6851000541,4990 / 7396 = 0.6746890211,740 / 740 = 1.0,299 / 740 = 0.4040540541,299 / 740 = 0.4040540541
../data/data_static_indoor_1_r_m.mat,741,15,4447 / 4447 = 1.0,2845 / 4447 = 0.6397571396,2747 / 4447 = 0.6177198111,741 / 741 = 1.0,292 / 741 = 0.3940620783,274 / 741 = 0.3697705803

../data/data_static_indoor_1_r_m.mat,741,4,6348 / 6348 = 1.0,5244 / 6348 = 0.8260869565,5300 / 6348 = 0.8349086326,741 / 741 = 1.0,419 / 741 = 0.5654520918,444 / 741 = 0.5991902834
../data/data_static_indoor_1_r_m.mat,741,5,6712 / 6712 = 1.0,5501 / 6712 = 0.8195768772,5552 / 6712 = 0.8271752086,741 / 741 = 1.0,408 / 741 = 0.5506072874,414 / 741 = 0.5587044534
../data/data_static_indoor_1_r_m.mat,741,6,7124 / 7124 = 1.0,5783 / 7124 = 0.8117630545,5819 / 7124 = 0.8168163953,741 / 741 = 1.0,409 / 741 = 0.5519568151,415 / 741 = 0.5600539811
../data/data_static_indoor_1_r_m.mat,741,7,7342 / 7342 = 1.0,5793 / 7342 = 0.7890220648,5818 / 7342 = 0.7924271316,741 / 741 = 1.0,401 / 741 = 0.5411605938,410 / 741 = 0.5533063428
../data/data_static_indoor_1_r_m.mat,741,8,5826 / 5826 = 1.0,4292 / 5826 = 0.7366975627,4229 / 5826 = 0.7258839684,740 / 740 = 1.0,358 / 740 = 0.4837837838,352 / 740 = 0.4756756757
../data/data_static_indoor_1_r_m.mat,741,9,6180 / 6180 = 1.0,4398 / 6180 = 0.7116504854,4441 / 6180 = 0.7186084142,741 / 741 = 1.0,335 / 741 = 0.4520917679,347 / 741 = 0.4682860999
../data/data_static_indoor_1_r_m.mat,741,10,6472 / 6472 = 1.0,4563 / 6472 = 0.7050370828,4589 / 6472 = 0.7090543881,739 / 739 = 1.0,343 / 739 = 0.4641407307,329 / 739 = 0.4451962111
../data/data_static_indoor_1_r_m.mat,741,11,6561 / 6561 = 1.0,4652 / 6561 = 0.7090382564,4640 / 6561 = 0.7072092669,741 / 741 = 1.0,354 / 741 = 0.4777327935,352 / 741 = 0.4750337382
../data/data_static_indoor_1_r_m.mat,741,12,6691 / 6691 = 1.0,4663 / 6691 = 0.696906292,4689 / 6691 = 0.7007921088,740 / 740 = 1.0,341 / 740 = 0.4608108108,343 / 740 = 0.4635135135
../data/data_static_indoor_1_r_m.mat,741,13,6816 / 6816 = 1.0,4770 / 6816 = 0.6998239437,4789 / 6816 = 0.7026115023,741 / 741 = 1.0,338 / 741 = 0.4561403509,352 / 741 = 0.4750337382
../data/data_static_indoor_1_r_m.mat,741,14,7368 / 7368 = 1.0,4890 / 7368 = 0.6636807818,5037 / 7368 = 0.6836319218,741 / 741 = 1.0,300 / 741 = 0.4048582996,299 / 741 = 0.4035087719
../data/data_static_indoor_1_r_m.mat,741,15,4459 / 4459 = 1.0,2697 / 4459 = 0.6048441355,2749 / 4459 = 0.616505943,740 / 740 = 1.0,267 / 740 = 0.3608108108,252 / 740 = 0.3405405405
