filename,times,gridSize,p,segLen,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_mobile_indoor_1.mat,4680,0.55,10,2,0.9999992948420952,0.9999928504864923,0.999951469701041,0.5538461538461539,0.2641025641025641,0.0
../data/data_mobile_indoor_1.mat,4710,0.55,11,2,0.9999992943342857,0.9999928396181396,0.9999512912403516,0.5549893842887473,0.26369426751592356,0.0
../data/data_mobile_indoor_1.mat,4740,0.55,12,2,0.9999992939148624,0.9999928299054504,0.9999511236313086,0.5561181434599156,0.26329113924050634,0.0
../data/data_mobile_indoor_1.mat,4770,0.55,13,2,0.999999293820918,0.9999928232486418,0.9999509740417001,0.5572327044025157,0.2628930817610063,0.0
../data/data_mobile_indoor_1.mat,4800,0.55,14,2,0.9999992942276779,0.999992821949357,0.9999508642230364,0.5583333333333333,0.2625,0.0
../data/data_mobile_indoor_1.mat,4830,0.55,15,2,0.9999992957778627,0.9999928320493566,0.9999508299822114,0.5594202898550724,0.26211180124223604,0.0
../data/data_mobile_indoor_1.mat,4860,0.55,16,2,0.9999992994382318,0.9999928639345778,0.9999509490492612,0.5604938271604938,0.2617283950617284,0.0
../data/data_mobile_indoor_1.mat,4890,0.55,17,2,0.9999993073519595,0.999992938992836,0.9999513638276264,0.5615541922290389,0.26134969325153373,0.0
../data/data_mobile_indoor_1.mat,4920,0.55,18,2,0.9999993231818117,0.9999930951961192,0.9999523439952384,0.5626016260162602,0.26097560975609757,0.0
../data/data_mobile_indoor_1.mat,4950,0.55,19,2,0.9999993533601804,0.9999933979067858,0.9999543393263622,0.5636363636363636,0.2606060606060606,0.0
../data/data_mobile_indoor_1.mat,4980,0.6,5,2,0.9999993532265056,0.9999933957576008,0.9999541754905663,0.565863453815261,0.2632530120481928,0.0
../data/data_mobile_indoor_1.mat,5010,0.6,6,2,0.9999993530946263,0.9999933937622246,0.9999540148538794,0.568063872255489,0.26586826347305387,0.0
../data/data_mobile_indoor_1.mat,5040,0.6,7,2,0.9999993529663386,0.9999933916680712,0.9999538514044484,0.5702380952380952,0.26845238095238094,0.0
../data/data_mobile_indoor_1.mat,5070,0.6,8,2,0.9999993528452356,0.9999933897827848,0.9999536915430863,0.5723865877712031,0.2710059171597633,0.0
../data/data_mobile_indoor_1.mat,5100,0.6,9,2,0.999999352738503,0.9999933879088695,0.9999535296497366,0.5745098039215686,0.2735294117647059,0.0
../data/data_mobile_indoor_1.mat,5130,0.6,10,2,0.999999352660512,0.9999933864641124,0.9999533729105264,0.5766081871345029,0.2760233918128655,0.0
../data/data_mobile_indoor_1.mat,5160,0.6,11,2,0.9999993526399931,0.9999933854712686,0.9999532172816407,0.5786821705426357,0.27848837209302324,0.0
../data/data_mobile_indoor_1.mat,5190,0.6,12,2,0.9999993527343505,0.999993385787987,0.9999530731050343,0.5807321772639692,0.2809248554913295,0.0
../data/data_mobile_indoor_1.mat,5220,0.6,13,2,0.9999993530581419,0.9999933883146344,0.9999529426568197,0.5827586206896552,0.2833333333333333,0.0
../data/data_mobile_indoor_1.mat,5250,0.6,14,2,0.9999993538394347,0.9999933956536512,0.9999528488755527,0.5847619047619048,0.2857142857142857,0.0
../data/data_mobile_indoor_1.mat,5280,0.6,15,2,0.9999993555301033,0.9999934121553469,0.9999528190382196,0.5867424242424243,0.28806818181818183,0.0
../data/data_mobile_indoor_1.mat,5310,0.6,16,2,0.9999993590168924,0.999993447157717,0.9999529250236291,0.5887005649717514,0.2903954802259887,0.0
../data/data_mobile_indoor_1.mat,5340,0.6,17,2,0.9999993660066997,0.9999935178501006,0.9999532877763118,0.5906367041198501,0.29269662921348316,0.0
../data/data_mobile_indoor_1.mat,5370,0.6,18,2,0.9999993796600223,0.9999936568271987,0.999954149394591,0.5925512104283054,0.29497206703910617,0.0
