		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001011101    1    7    1    2    2    4    3    1 12.791570 0.119225 SUCCESS  40
001011111    1    1    2    4    0    1    2    3  6.420015 0.600293 SUCCESS  41
001100101    1    1    3    0    2    1    3    6 10.845349 0.210617 SUCCESS  42
001100111    2    1    2    0    2    2    5    3  6.608679 0.579380 SUCCESS  43
001101011    3    3    4    2    2    1    2    4  3.470895 0.901437 SUCCESS  44
001101101    2    1    3    1    1    4    2    0  6.420015 0.600293 SUCCESS  45
001101111    1    1    2    2    2    4    2    5  5.887121 0.659874 SUCCESS  46
001110101    4    2    3    1    2    4    3    2  3.470895 0.901437 SUCCESS  47
001110111    3    4    4    4    2    1    4    1  6.138673 0.631702 SUCCESS  48
001111011    4    2    1    4    2    2    2    5  6.075785 0.638743 SUCCESS  49
001111101    2    1    2    5    4    1    5    1  9.402234 0.309508 SUCCESS  50
001111111    1    2    2    5    2    3    2    1  4.976899 0.760042 SUCCESS  51
010000011    2    2    3    3    2    2    3    4  1.776226 0.987120 SUCCESS  52
010000111    2    5    4    2    2    2    2    4  5.291339 0.726032 SUCCESS  53
010001011    1    6    3    2    1    2    2    4  8.554899 0.381222 SUCCESS  54
010001111    5    3    3    5    1    0    2    1 10.186680 0.252167 SUCCESS  55
010010011    4    2    1    3    1    2    3    1  4.066676 0.851058 SUCCESS  56
010010111    2    4    2    2    6    3    2    0  9.402234 0.309508 SUCCESS  57
010011011    2    2    0    2    1    2    4    0  7.204461 0.514742 SUCCESS  58
010011111    3    1    3    4    1    1    6    1 10.186680 0.252167 SUCCESS  59
010100011    5    2    2    4    2    0    1    0  9.935127 0.269609 SUCCESS  60
010100111    2    2    1    1    3    1    4    3  4.066676 0.851058 SUCCESS  61
010101011    1    3    1    2    2    1    3    7 11.881348 0.156577 SUCCESS  62
010101111    6    1    6    3    1    3    3    4 14.016233 0.081343 SUCCESS  63
010110011    1    3    2    1    0    2    1    2  5.446904 0.708915 SUCCESS  64
010110111    5    2    2    5    7    2    2    4 15.836677 0.044778 SUCCESS  65
010111011    1    6    1    0    1    2    4    1 12.477130 0.131151 SUCCESS  66
010111111    2    1    3    3    0    1    2    4  5.698457 0.680967 SUCCESS  67
011000111    2    1    0    1    3    2    0    3  7.141573 0.521438 SUCCESS  68
011001111    3    0    2    1    2    3    3    2  4.003788 0.856782 SUCCESS  69
011010111    1    3    2    2    3    0    2    2  3.940900 0.862416 SUCCESS  70
011011111    1    1    1    3    1    3    1    2  4.662458 0.792968 SUCCESS  71
011101111    0    5    5    4    3    3    3    0 12.070012 0.148107 SUCCESS  72
011111111    2    2    3    2    1    3    3    1  2.372008 0.967432 SUCCESS  73
100000000    6    5    6    0    4    5    2    1 20.920682 0.007361 FAILURE  74
100010000    4    6    4    1    1    4    0    3 12.917346 0.114725 SUCCESS  75
100100000    1    1    1    1    1    3    8    2 17.686911 0.023700 SUCCESS  76
100101000    5    2    3    5    0    1    2    2  9.339345 0.314483 SUCCESS  77
100110000    1    0    1    4    5    4    1    2 10.060903 0.260777 SUCCESS  78
100111000    2    1    5    0    4    1    4    3  9.339345 0.314483 SUCCESS  79
101000000    2    4    2    4    2    8    3    2 15.710901 0.046710 SUCCESS  80
101000100    2    2    4    5    1    3    3    3  5.291339 0.726032 SUCCESS  81
101001000    0    3    1    4    2    1    5    3  8.429123 0.392713 SUCCESS  82
101001100    1    1    0    2    4    1    1    0  9.557799 0.297443 SUCCESS  83
101010000    1    4    2    3    3    3    0    3  5.039787 0.753315 SUCCESS  84
101010100    3    2    4    3    0    3    0    3  6.671567 0.572447 SUCCESS  85
101011000    3    3    3    0    1    5    2    5  9.465122 0.304589 SUCCESS  86
101011100    2    6    4    1    6    3    2    3 13.168899 0.106169 SUCCESS  87
101100000    4    3    0    2    4    3    1    2  5.887121 0.659874 SUCCESS  88
101100100    0    2    2    2    4    1    3    2  4.851122 0.773363 SUCCESS  89
101101000    1    2    4    2    1    4    5    3  6.923119 0.544950 SUCCESS  90
101101100    3    0    0    0    2    2    2    3  7.988907 0.434555 SUCCESS  91
101110000    4    3    4    2    4    1    0    1  7.581789 0.475349 SUCCESS  92
101110100    3    1    0    2    2    2    2    1  4.662458 0.792968 SUCCESS  93
101111000    3    2    1    2    4    1    5    3  6.012897 0.645787 SUCCESS  94
101111100    1    1    3    3    1    1    3    1  4.725346 0.786488 SUCCESS  95
110000000    6    2    6    2    5    0    2    1 17.216905 0.027928 SUCCESS  96
110000010    2    4    2    4    3    1    1    1  4.976899 0.760042 SUCCESS  97
110000100    5    3    2    3    1    3    1    0  7.518901 0.481816 SUCCESS  98
110001000    3    6    2    3    2    6    1    4 13.168899 0.106169 SUCCESS  99
110001010    1    1    1    1    3    1    0    2  7.015796 0.534929 SUCCESS 100
110010000    1    2    1    0    3    2    5    4  8.366235 0.398537 SUCCESS 101
110010010    1    3    2    1    5    2    2    2  4.976899 0.760042 SUCCESS 102
110010100    4    0    3    4    2    0    4    4  9.402234 0.309508 SUCCESS 103
110011000    2    2    0    2    4    3    0    2  6.482903 0.593305 SUCCESS 104
110011010    3    3    2    4    3    2    0    2  4.192453 0.839356 SUCCESS 105
110100000    2    3    2    1    2    6    4    0 10.186680 0.252167 SUCCESS 106
110100010    2    2    4    3    2    4    4    5  6.327337 0.610616 SUCCESS 107
110100100    1    0    1    4    2    1    6    0 14.108910 0.078971 SUCCESS 108
110101000    1    4    1    6    4    0    0    0 16.713800 0.033231 SUCCESS 109
110101010    3    4    3    2    0    2    1    2  4.914011 0.766726 SUCCESS 110
110101100    4    4    2    2    1    5    0    3  8.554899 0.381222 SUCCESS 111
110110000    6    1    1    4    5    2    1    2 12.007124 0.150886 SUCCESS 112
110110010    2    5    1    1    1    0    3    2  8.177571 0.416320 SUCCESS 113
110110100    0    2    2    1    2    4    3    3  4.914011 0.766726 SUCCESS 114
110111000    5    4    2    5    3    1    2    1  8.680676 0.369946 SUCCESS 115
110111010    6    1    2    2    2    2    2    3  6.797343 0.558648 SUCCESS 116
110111100    3    3    0    2    4    4    3    5  7.896229 0.443672 SUCCESS 117
111000000    6    1    6    1    5    0    4    2 18.974461 0.014997 SUCCESS 118
111000010    3    4    4    2    2    2    1    0  5.824233 0.666913 SUCCESS 119
111000100    3    4    2    2    1    7    2    5 13.953345 0.082990 SUCCESS 120
111000110    2    3    1    0    6    3    4    1 11.034014 0.199779 SUCCESS 121
111001000    3    2    4    1    2    3    3    4  3.533783 0.896552 SUCCESS 122
111001010    6    2    2    3    2    0    3    4  9.465122 0.304589 SUCCESS 123
111001100    3    1    0    1    3    2    0    4  8.114683 0.422349 SUCCESS 124
111010000    1    1    2    3    3    3    3    0  4.851122 0.773363 SUCCESS 125
111010010    0    0    1    3    3    3    4    0  9.809351 0.278663 SUCCESS 126
111010100    2    2    0    4    2    2    1    3  4.851122 0.773363 SUCCESS 127
111010110    5    2    2    6    2    5    1    4 13.168899 0.106169 SUCCESS 128
111011000    3    4    2    5    3    2    1    2  5.228451 0.732903 SUCCESS 129
111011010    1    4    0    3    3    1    3    2  5.761345 0.673945 SUCCESS 130
111011100    3    4    3    3    4    2    2    4  3.722447 0.881257 SUCCESS 131
111100000    2    1    5    0    2    0    4    2  9.935127 0.269609 SUCCESS 132
111100010    2    1    4    1    1    6    1    1 10.845349 0.210617 SUCCESS 133
111100100    2    2    2    4    2    4    2    2  2.560672 0.958842 SUCCESS 134
111100110    2    0    1    2    3    2    0    1  7.078684 0.528168 SUCCESS 135
111101000    2    0    4    3    2    3    7    3 12.980234 0.112531 SUCCESS 136
111101010    3    3    0    3    1    2    1    3  4.851122 0.773363 SUCCESS 137
111101100    4    3    5    5    1    1    5    1 12.195788 0.142680 SUCCESS 138
111101110    1    2    4    5    6    2    0    5 15.585125 0.048718 SUCCESS 139
111110000    4    1    7    2    2    3    4    1 12.980234 0.112531 SUCCESS 140
111110010    3    0    1    5    0    1    2    3  9.872239 0.274108 SUCCESS 141
111110100    0    0    2    2    1    0    5    2 11.378243 0.181174 SUCCESS 142
111110110    4    3    3    3    1    1    5    2  6.075785 0.638743 SUCCESS 143
111111000    2    1    5    2    1    3    4    3  6.012897 0.645787 SUCCESS 144
111111010    1    1    2    4    2    2    2    3  3.219342 0.919848 SUCCESS 145
111111100    2    2    1    2    1    6    1    1  9.087793 0.334944 SUCCESS 146
111111110    2    2    3    2    1    3    3    1  2.372008 0.967432 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    4    3    1    2    3    5    0    2  7.644677 0.468925 SUCCESS   0
000000011    2    3    1    3    2    3    2    1  2.372008 0.967432 SUCCESS   1
000000101    2    0    4    0    2    3    2    3  6.545791 0.586333 SUCCESS   2
000000111    2    3    3    2    1    3    3    2  1.650450 0.989919 SUCCESS   3
000001001    2    1    4    0    3    3    1    6 11.034014 0.199779 SUCCESS   4
000001011    3    0    5    0    1    3    3    2  9.150681 0.329745 SUCCESS   5
000001101    2    2    2    6    1    0    2    1  9.935127 0.269609 SUCCESS   6
000001111    2    5    2    0    0    2    2    3  8.240459 0.410341 SUCCESS   7
000010001    3    3    1    1    2    2    4    2  3.282230 0.915418 SUCCESS   8
000010011    4    4    3    0    6    3    2    7 19.226014 0.013697 SUCCESS   9
000010101    2    2    2    2    3    3    2    5  3.470895 0.901437 SUCCESS  10
000010111    3    0    3    2    5    2    3    5  8.680676 0.369946 SUCCESS  11
000011001    3    4    0    2    3    3    1    3  5.039787 0.753315 SUCCESS  12
000011011    2    2    4    2    1    0    3    4  5.824233 0.666913 SUCCESS  13
000011101    1    2    4    1    2    1    5    0  9.087793 0.334944 SUCCESS  14
000011111    1    6    4    3    1    1    0    4 12.728682 0.121532 SUCCESS  15
000100011    4    5    1    2    2    2    2    2  5.102675 0.746548 SUCCESS  16
000100101    3    3    1    1    2    4    3    2  3.345118 0.910872 SUCCESS  17
000100111    4    2    2    1    3    7    3    3 11.348454 0.182726 SUCCESS  18
000101001    1    4    2    1    5    3    2    1  6.734455 0.565535 SUCCESS  19
000101011    2    3    4    2    1    2    3    4  3.470895 0.901437 SUCCESS  20
000101101    2    3    3    3    4    1    3    1  3.408006 0.906211 SUCCESS  21
000101111    3    0    2    3    2    1    2    2  3.940900 0.862416 SUCCESS  22
000110011    2    3    2    3    2    3    4    2  1.776226 0.987120 SUCCESS  23
000110101    3    1    4    4    1    0    2    4  7.581789 0.475349 SUCCESS  24
000110111    1    3    2    4    1    0    3    2  5.698457 0.680967 SUCCESS  25
000111001    2    1    0    5    4    4    4    1 10.249568 0.247945 SUCCESS  26
000111011    2    2    1    3    1    1    2    0  5.446904 0.708915 SUCCESS  27
000111101    2    2    5    4    3    2    1    1  5.950009 0.652832 SUCCESS  28
000111111    2    7    3    3    0    0    0    3 16.839577 0.031824 SUCCESS  29
001000011    8    5    3    3    2    1    2    0 19.758907 0.011288 SUCCESS  30
001000101    2    1    2    0    4    4    4    3  6.797343 0.558648 SUCCESS  31
001000111    6    4    1    0    3    4    2    2 11.159790 0.192809 SUCCESS  32
001001011    4    4    3    1    5    1    4    2  7.896229 0.443672 SUCCESS  33
001001101    5    5    1    4    2    3    3    3  8.022006 0.431323 SUCCESS  34
001001111    4    1    2    3    3    3    2    1  3.345118 0.910872 SUCCESS  35
001010011    1    3    1    2    4    2    2    1  4.003788 0.856782 SUCCESS  36
001010101    3    2    1    3    3    2    1    3  2.434896 0.964698 SUCCESS  37
001010111    1    2    2    1    2    3    4    3  3.282230 0.915418 SUCCESS  38
001011011    2    5    6    2    3    2    3    1  9.590898 0.294921 SUCCESS  39
001011101    3    3    2    4    3    2    4    3  2.812225 0.945583 SUCCESS  40
001011111    2    1    1    2    4    2    2    2  3.156454 0.924159 SUCCESS  41
001100101    3    1    2    2    2    2    2    4  2.434896 0.964698 SUCCESS  42
001100111    1    3    5    2    5    0    3    3  9.465122 0.304589 SUCCESS  43
001101011    2    1    5    3    4    1    2    3  6.012897 0.645787 SUCCESS  44
001101101    3    3    1    5    2    1    5    5 10.501120 0.231599 SUCCESS  45
001101111    1    1    2    6    2    2    1    3  8.366235 0.398537 SUCCESS  46
001110101    3    0    2    0    2    0    3    1  8.773353 0.361775 SUCCESS  47
001110111    2    1    2    3    1    3    3    1  3.156454 0.924159 SUCCESS  48
001111011    3    1    4    6    1    1    2    1 10.123792 0.256445 SUCCESS  49
001111101    2    4    2    2    1    4    2    4  4.318229 0.827331 SUCCESS  50
001111111    2    6    3    4    2    1    1    3  8.617787 0.375557 SUCCESS  51
010000011    1    3    1    3    0    1    1    5  9.024905 0.340199 SUCCESS  52
010000111    5    3    4    4    4    2    2    1  7.111783 0.524622 SUCCESS  53
010001011    4    0    2    3    4    3    0    2  7.518901 0.481816 SUCCESS  54
010001111    3    5    1    2    4    3    1    2  6.012897 0.645787 SUCCESS  55
010010011    4    3    3    3    2    4    0    1  5.950009 0.652832 SUCCESS  56
010010111    4    3    3    2    4    2    1    0  5.887121 0.659874 SUCCESS  57
010011011    1    3    1    5    4    1    3    5  9.528010 0.299727 SUCCESS  58
010011111    2    2    0    4    5    3    2    1  7.581789 0.475349 SUCCESS  59
010100011    1    3    1    2    0    2    4    6 10.971126 0.203341 SUCCESS  60
010100111    3    3    1    2    3    3    5    2  4.381117 0.821206 SUCCESS  61
010101011    4    1    2    2    2    2    0    3  4.851122 0.773363 SUCCESS  62
010101111    2    2    2    2    1    4    3    2  2.434896 0.964698 SUCCESS  63
010110011    2    2    3    1    2    4    4    3  3.470895 0.901437 SUCCESS  64
010110111    1    3    5    3    3    6    3    3  9.779562 0.280840 SUCCESS  65
010111011    2    1    4    5    2    0    3    3  7.644677 0.468925 SUCCESS  66
010111111    1    1    2    1    4    1    2    4  5.698457 0.680967 SUCCESS  67
011000111    1    0    4    3    2    1    2    2  5.635568 0.687978 SUCCESS  68
011001111    0    3    6    1    1    1    5    4 14.486238 0.069940 SUCCESS  69
011010111    2    2    2    3    6    2    1    2  6.797343 0.558648 SUCCESS  70
011011111    2    0    2    4    2    3    1    3  4.914011 0.766726 SUCCESS  71
011101111    3    1    2    2    2    2    6    1  7.581789 0.475349 SUCCESS  72
011111111    3    4    1    3    5    1    3    3  6.138673 0.631702 SUCCESS  73
100000000    4    3    1    2    3    5    0    2  7.644677 0.468925 SUCCESS  74
100010000    4    2    4    2    1    1    2    1  4.914011 0.766726 SUCCESS  75
100100000    3    3    3    2    1    1    1    8 16.243795 0.039021 SUCCESS  76
100101000    1    2    1    2    3    2    3    1  3.093566 0.928349 SUCCESS  77
100110000    4    4    4    1    5    1    1    2  8.617787 0.375557 SUCCESS  78
100111000    2    5    3    0    4    4    5    2 10.501120 0.231599 SUCCESS  79
101000000    2    3    4    3    1    4    2    0  5.887121 0.659874 SUCCESS  80
101000100    3    3    1    3    3    4    4    1  4.381117 0.821206 SUCCESS  81
101001000    4    5    4    1    1    5    3    1 10.438232 0.235604 SUCCESS  82
101001100    3    4    2    1    3    2    1    0  5.698457 0.680967 SUCCESS  83
101010000    1    1    2    3    3    3    2    3  2.434896 0.964698 SUCCESS  84
101010100    1    4    0    4    3    1    4    2  7.581789 0.475349 SUCCESS  85
101011000    3    1    3    2    1    0    1    2  5.509792 0.701955 SUCCESS  86
101011100    2    2    2    2    0    2    1    4  4.788234 0.779952 SUCCESS  87
101100000    0    0    1    3    2    4    3    2  7.330237 0.501457 SUCCESS  88
101100100    2    0    2    4    3    4    5    3  7.833341 0.449917 SUCCESS  89
101101000    3    2    1    9    1    2    1    2 21.264912 0.006476 FAILURE  90
101101100    1    1    2    3    4    0    4    1  7.393125 0.494871 SUCCESS  91
101110000    2    3    3    2    3    1    3    4  2.623560 0.955720 SUCCESS  92
101110100    6    2    3    1    4    2    3    2  7.833341 0.449917 SUCCESS  93
101111000    1    2    3    0    0    1    3    0  9.557799 0.297443 SUCCESS  94
101111100    4    0    2    3    3    4    1    4  6.860231 0.551785 SUCCESS  95
110000000    4    1    1    2    3    3    2    5  6.012897 0.645787 SUCCESS  96
110000010    1    1    2    0    2    6    3    2  9.998015 0.265165 SUCCESS  97
110000100    3    5    3    2    5    3    5    2  8.995116 0.342708 SUCCESS  98
110001000    3    3    5    2    4    1    2    2  5.228451 0.732903 SUCCESS  99
110001010    1    6    3    1    2    5    3    1 11.159790 0.192809 SUCCESS 100
110010000    3    3    0    3    4    2    1    5  7.707565 0.462545 SUCCESS 101
110010010    3    3    2    2    2    2    5    4  4.444005 0.815009 SUCCESS 102
110010100    1    2    3    1    4    2    2    1  4.003788 0.856782 SUCCESS 103
110011000    2    3    2    3    4    1    1    3  3.345118 0.910872 SUCCESS 104
110011010    2    3    0    3    4    5    3    2  6.923119 0.544950 SUCCESS 105
110100000    3    3    2    3    1    3    1    2  2.434896 0.964698 SUCCESS 106
110100010    7    1    4    4    3    1    2    0 15.396461 0.051880 SUCCESS 107
110100100    6    3    4    1    1    4    1    3 10.375344 0.239663 SUCCESS 108
110101000    0    2    2    3    1    5    4    4  8.554899 0.381222 SUCCESS 109
110101010    2    3    1    3    2    1    3    2  2.372008 0.967432 SUCCESS 110
110101100    6    0    2    2    1    1    1    1 11.504019 0.174743 SUCCESS 111
110110000    1    1    0    4    4    4    2    2  7.518901 0.481816 SUCCESS 112
110110010    1    0    0    3    3    1    8    2 20.228913 0.009504 FAILURE 113
110110100    6    3    5    7    4    2    3    2 18.567344 0.017353 SUCCESS 114
110111000    2    3    5    3    3    0    3    4  6.986007 0.538143 SUCCESS 115
110111010    4    2    4    1    2    3    1    2  4.192453 0.839356 SUCCESS 116
110111100    2    3    2    2    0    0    4    1  7.267349 0.508082 SUCCESS 117
111000000    4    2    3    0    3    1    2    2  4.914011 0.766726 SUCCESS 118
111000010    3    2    1    2    2    1    5    2  4.976899 0.760042 SUCCESS 119
111000100    6    4    5    2    4    1    1    3 12.258676 0.140030 SUCCESS 120
111000110    0    4    5    2    2    4    3    5 10.501120 0.231599 SUCCESS 121
111001000    1    1    2    3    4    1    4    3  5.039787 0.753315 SUCCESS 122
111001010    1    3    3    1    3    2    0    1  5.572680 0.694975 SUCCESS 123
111001100    3    3    2    2    4    1    2    5  5.228451 0.732903 SUCCESS 124
111010000    1    2    4    1    3    2    1    3  4.066676 0.851058 SUCCESS 125
111010010    7    3    3    4    1    4    1    0 15.459349 0.050806 SUCCESS 126
111010100    0    2    3    0    0    1    2    2  8.710465 0.367306 SUCCESS 127
111010110    4    1    2    1    1    6    1    1 10.845349 0.210617 SUCCESS 128
111011000    0    2    0    4    3    2    3    1  7.330237 0.501457 SUCCESS 129
111011010    2    1    3    5    3    4    2    3  5.291339 0.726032 SUCCESS 130
111011100    3    3    3    5    2    1    0    1  7.518901 0.481816 SUCCESS 131
111100000    4    3    2    0    3    1    1    1  6.482903 0.593305 SUCCESS 132
111100010    0    1    3    4    2    5    1    2  8.366235 0.398537 SUCCESS 133
111100100    3    2    2    2    4    0    3    4  5.102675 0.746548 SUCCESS 134
111100110    3    2    1    1    2    3    2    5  5.039787 0.753315 SUCCESS 135
111101000    3    4    5    1    5    0    2    2 10.312456 0.243777 SUCCESS 136
111101010    0    3    3    0    0    0    2    3 10.468021 0.233700 SUCCESS 137
111101100    0    1    0    2    5    2    4    4 10.908238 0.206953 SUCCESS 138
111101110    5    4    3    3    3    1    4    1  7.048895 0.531367 SUCCESS 139
111110000    4    3    2    1    2    0    4    1  6.608679 0.579380 SUCCESS 140
111110010    0    4    2    3    4    1    2    3  5.887121 0.659874 SUCCESS 141
111110100    2    4    2    5    3    0    1    3  7.644677 0.468925 SUCCESS 142
111110110    1    0    2    2    4    3    2    1  5.635568 0.687978 SUCCESS 143
111111000    1    3    1    2    1    2    3    3  3.156454 0.924159 SUCCESS 144
111111010    1    1    3    4    2    1    1    3  4.851122 0.773363 SUCCESS 145
111111100    2    4    2    4    1    1    3    2  4.192453 0.839356 SUCCESS 146
111111110    3    4    1    3    5    1    3    3  6.138673 0.631702 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    3    4    2    1    2    1    2    2  3.219342 0.919848 SUCCESS   0
000000011    3    5    0    3    1    1    2    2  7.456013 0.488323 SUCCESS   1
000000101    3    2    6    1    3    4    1    4  9.590898 0.294921 SUCCESS   2
000000111    4    4    0    1    2    3    3    1  6.671567 0.572447 SUCCESS   3
000001001    3    3    5    3    3    4    2    3  4.632669 0.796018 SUCCESS   4
000001011    3    2    5    1    2    3    1    4  6.012897 0.645787 SUCCESS   5
000001101    4    1    0    4    2    2    5    3  8.554899 0.381222 SUCCESS   6
000001111    3    4    1    3    1    2    2    0  5.698457 0.680967 SUCCESS   7
000010001    3    1    3    1    2    1    0    3  5.572680 0.694975 SUCCESS   8
000010011    5    6    4    3    3    3    1    1 11.411342 0.179463 SUCCESS   9
000010101    3    4    1    1    3    2    2    2  3.282230 0.915418 SUCCESS  10
000010111    1    2    2    4    4    5    2    0  8.492011 0.386941 SUCCESS  11
000011001    2    1    1    2    1    3    3    4  4.066676 0.851058 SUCCESS  12
000011011    2    3    2    3    2    1    7    3 10.375344 0.239663 SUCCESS  13
000011101    1    3    2    0    5    3    6    1 12.791570 0.119225 SUCCESS  14
000011111    2    4    2    4    0    1    1    2  6.545791 0.586333 SUCCESS  15
000100011    2    1    2    2    1    1    1    2  3.752236 0.878757 SUCCESS  16
000100101    3    2    2    0    2    3    3    4  4.192453 0.839356 SUCCESS  17
000100111    1    3    3    3    6    3    0    1 10.186680 0.252167 SUCCESS  18
000101001    1    3    2    1    3    1    4    2  4.066676 0.851058 SUCCESS  19
000101011    3    1    1    4    3    2    3    2  3.345118 0.910872 SUCCESS  20
000101101    2    3    5    1    0    4    2    6 12.917346 0.114725 SUCCESS  21
000101111    1    2    2    3    4    4    3    0  5.887121 0.659874 SUCCESS  22
000110011    3    1    3    5    4    3    6    3 10.689784 0.219903 SUCCESS  23
000110101    4    3    1    3    4    2    0    2  5.887121 0.659874 SUCCESS  24
000110111    1    1    3    6    2    1    6    3 13.764680 0.088109 SUCCESS  25
000111001    1    1    3    2    1    1    2    5  6.545791 0.586333 SUCCESS  26
000111011    1    0    2    0    2    1    5    1 10.530909 0.229720 SUCCESS  27
000111101    3    4    3    3    1    1    2    3  3.408006 0.906211 SUCCESS  28
000111111    4    1    3    2    1    2    0    2  5.635568 0.687978 SUCCESS  29
001000011    2    0    5    0    2    2    2    3  8.240459 0.410341 SUCCESS  30
001000101    3    1    1    5    3    2    2    1  5.824233 0.666913 SUCCESS  31
001000111    0    1    4    1    0    0    1    4 12.162689 0.144091 SUCCESS  32
001001011    1    3    6    0    1    1    3    3 10.908238 0.206953 SUCCESS  33
001001101    5    2    5    4    2    4    0    2 10.438232 0.235604 SUCCESS  34
001001111    1    2    2    3    7    2    2    4 11.222678 0.189398 SUCCESS  35
001010011    2    3    1    0    4    5    2    2  7.581789 0.475349 SUCCESS  36
001010101    2    5    1    3    3    2    3    5  7.048895 0.531367 SUCCESS  37
001010111    4    2    0    6    2    4    1    3 11.159790 0.192809 SUCCESS  38
001011011    3    2    1    1    1    0    4    2  6.420015 0.600293 SUCCESS  39
001011101    5    2    0    3    3    1    4    2  7.644677 0.468925 SUCCESS  40
001011111    1    4    4    1    3    3    2    2  4.255341 0.833382 SUCCESS  41
001100101    0    2    1    1    4    3    2    2  5.635568 0.687978 SUCCESS  42
001100111    2    1    1    3    1    2    5    4  6.734455 0.565535 SUCCESS  43
001101011    4    1    5    3    4    1    0    0 11.755572 0.162447 SUCCESS  44
001101101    4    1    5    1    1    0    2    3  9.150681 0.329745 SUCCESS  45
001101111    2    2    2    6    2    1    1    3  7.581789 0.475349 SUCCESS  46
001110101    1    6    3    0    3    3    1    2 10.123792 0.256445 SUCCESS  47
001110111    2    1    3    1    3    1    5    2  5.824233 0.666913 SUCCESS  48
001111011    1    2    2    4    0    2    1    4  6.545791 0.586333 SUCCESS  49
001111101    1    4    2    3    1    1    7    1 13.576016 0.093508 SUCCESS  50
001111111    3    1    0    1    5    2    1    2  8.177571 0.416320 SUCCESS  51
010000011    0    2    2    1    3    3    4    4  5.887121 0.659874 SUCCESS  52
010000111    0    1    4    1    4    3    1    3  7.456013 0.488323 SUCCESS  53
010001011    2    1    3    2    2    2    2    2  1.461786 0.993324 SUCCESS  54
010001111    1    2    7    4    1    0    1    3 15.207796 0.055229 SUCCESS  55
010010011    2    2    1    2    4    2    4    3  3.408006 0.906211 SUCCESS  56
010010111    1    2    1    1    2    4    5    1  7.456013 0.488323 SUCCESS  57
010011011    2    4    3    2    2    5    0    2  6.797343 0.558648 SUCCESS  58
010011111    1    1    2    5    7    4    3    3 14.800679 0.063139 SUCCESS  59
010100011    3    1    3    4    1    2    2    2  3.282230 0.915418 SUCCESS  60
010100111    2    3    0    2    3    1    1    4  5.698457 0.680967 SUCCESS  61
010101011    1    6    2    6    4    1    2    5 16.558235 0.035052 SUCCESS  62
010101111    6    4    1    5    3    3    1    3 11.411342 0.179463 SUCCESS  63
010110011    1    4    6    1    4    4    2    2 10.438232 0.235604 SUCCESS  64
010110111    2    1    0    0    2    0    3    0 11.126691 0.194624 SUCCESS  65
010111011    2    1    1    4    2    4    5    3  6.923119 0.544950 SUCCESS  66
010111111    3    5    3    1    4    4    2    3  6.264449 0.617636 SUCCESS  67
011000111    2    2    3    3    0    2    1    3  4.003788 0.856782 SUCCESS  68
011001111    0    2    2    1    1    4    6    1 11.692684 0.165451 SUCCESS  69
011010111    6    1    6    1    5    1    0    1 19.570243 0.012090 SUCCESS  70
011011111    0    1    1    6    2    0    2    2 12.351354 0.136202 SUCCESS  71
011101111    1    1    3    3    3    2    4    2  3.345118 0.910872 SUCCESS  72
011111111    3    4    3    1    4    3    1    1  5.102675 0.746548 SUCCESS  73
100000000    3    4    2    1    2    1    2    2  3.219342 0.919848 SUCCESS  74
100010000    2    0    6    1    3    1    1    6 16.118019 0.040722 SUCCESS  75
100100000    3    0    1    2    1    2    5    2  7.393125 0.494871 SUCCESS  76
100101000    4    5    3    4    3    3    2    1  6.264449 0.617636 SUCCESS  77
100110000    5    5    1    2    6    1    2    2 12.980234 0.112531 SUCCESS  78
100111000    1    0    2    4    1    3    1    6 11.755572 0.162447 SUCCESS  79
101000000    4    5    2    3    1    6    3    1 11.348454 0.182726 SUCCESS  80
101000100    1    2    2    2    5    3    1    2  4.976899 0.760042 SUCCESS  81
101001000    3    0    3    1    2    2    5    0  9.087793 0.334944 SUCCESS  82
101001100    5    3    1    1    4    3    1    0  9.213569 0.324601 SUCCESS  83
101010000    2    4    1    1    5    2    4    3  6.923119 0.544950 SUCCESS  84
101010100    1    4    2    2    3    2    2    2  2.434896 0.964698 SUCCESS  85
101011000    2    2    6    3    3    1    1    6 12.980234 0.112531 SUCCESS  86
