		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110011010    5    1    0    1    0    1    4    3 11.566907 0.171598 SUCCESS 105
110100000    2    2    0    1    2    0    4    5  9.935127 0.269609 SUCCESS 106
110100010    2    5    0    4    1    4    4    3  9.528010 0.299727 SUCCESS 107
110100100    4    0    3    3    2    1    3    1  5.761345 0.673945 SUCCESS 108
110101000    6    6    3    4    5    3    3    2 15.178007 0.055775 SUCCESS 109
110101010    2    2    2    1    1    2    2    5  4.914011 0.766726 SUCCESS 110
110101100    1    3    1    3    5    2    3    0  7.518901 0.481816 SUCCESS 111
110110000    1    2    1    1    5    2    1    3  6.545791 0.586333 SUCCESS 112
110110010    1    1    2    2    2    3    4    4  4.192453 0.839356 SUCCESS 113
110110100    2    3    3    3    1    3    2    2  1.650450 0.989919 SUCCESS 114
110111000    1    5    2    3    0    3    5    3  9.465122 0.304589 SUCCESS 115
110111010    2    5    3    1    0    2    6    2 11.944236 0.153709 SUCCESS 116
110111100    5    1    4    4    3    4    1    2  7.896229 0.443672 SUCCESS 117
111000000    2    3    1    4    1    1    0    2  6.420015 0.600293 SUCCESS 118
111000010    4    2    5    2    3    1    1    2  5.950009 0.652832 SUCCESS 119
111000100    0    5    2    1    1    3    3    3  7.518901 0.481816 SUCCESS 120
111000110    3    4    0    3    2    2    2    4  5.102675 0.746548 SUCCESS 121
111001000    2    2    6    3    2    8    0    4 22.489574 0.004085 FAILURE 122
111001010    5    1    2    4    4    3    2    6 11.474230 0.176249 SUCCESS 123
111001100    3    1    3    2    3    2    0    3  4.066676 0.851058 SUCCESS 124
111010000    2    1    2    0    4    1    3    4  6.608679 0.579380 SUCCESS 125
111010010    3    0    4    2    4    0    3    1  8.303347 0.404413 SUCCESS 126
111010100    1    6    4    5    4    3    2    1 12.258676 0.140030 SUCCESS 127
111010110    0    2    2    6    3    2    5    2 11.159790 0.192809 SUCCESS 128
111011000    4    3    1    2    7    4    4    2 13.168899 0.106169 SUCCESS 129
111011010    4    1    2    2    1    4    3    2  4.192453 0.839356 SUCCESS 130
111011100    2    6    1    4    1    7    6    2 22.615350 0.003895 FAILURE 131
111100000    2    4    1    4    1    0    1    2  7.330237 0.501457 SUCCESS 132
111100010    1    0    3    1    1    4    1    2  7.204461 0.514742 SUCCESS 133
111100100    5    2    4    3    8    4    0    4 21.830904 0.005239 FAILURE 134
111100110    1    1    1    3    2    1    1    1  5.384016 0.715853 SUCCESS 135
111101000    2    4    1    1    2    2    1    4  4.914011 0.766726 SUCCESS 136
111101010    0    4    4    4    3    2    1    2  6.797343 0.558648 SUCCESS 137
111101100    5    3    2    3    4    2    4    2  5.417115 0.712205 SUCCESS 138
111101110    2    3    4    5    0    4    7    2 16.558235 0.035052 SUCCESS 139
111110000    1    2    2    1    2    2    1    1  3.752236 0.878757 SUCCESS 140
111110010    4    2    3    4    5    1    1    4  7.896229 0.443672 SUCCESS 141
111110100    1    4    4    1    4    1    0    3  8.366235 0.398537 SUCCESS 142
111110110    8    2    0    1    3    3    3    1 17.875575 0.022179 SUCCESS 143
111111000    1    3    3    1    1    2    2    3  3.156454 0.924159 SUCCESS 144
111111010    1    5    4    3    4    2    1    2  6.923119 0.544950 SUCCESS 145
111111100    2    3    1    1    2    1    3    4  4.066676 0.851058 SUCCESS 146
111111110    1    3    1    0    3    1    3    4  6.545791 0.586333 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    4    1    3    3    6    2    1    0 11.034014 0.199779 SUCCESS   0
000000011    1    1    3    0    5    3    1    2  8.240459 0.410341 SUCCESS   1
000000101    4    4    3    2    6    2    3    1  8.806452 0.358886 SUCCESS   2
000000111    1    0    2    1    5    2    2    2  7.330237 0.501457 SUCCESS   3
000001001    2    1    3    2    3    1    3    1  3.156454 0.924159 SUCCESS   4
000001011    3    3    4    2    3    1    2    1  3.345118 0.910872 SUCCESS   5
000001101    4    4    0    1    3    2    2    2  5.824233 0.666913 SUCCESS   6
000001111    4    1    3    2    4    3    1    0  6.671567 0.572447 SUCCESS   7
000010001    0    2    1    3    3    6    1    4 11.034014 0.199779 SUCCESS   8
000010011    1    1    2    0    4    2    3    0  8.051795 0.428427 SUCCESS   9
000010101    0    5    2    4    1    4    5    2 11.222678 0.189398 SUCCESS  10
000010111    0    2    2    0    5    2    3    2  8.240459 0.410341 SUCCESS  11
000011001    2    0    2    2    1    2    1    3  4.662458 0.792968 SUCCESS  12
000011011    0    6    2    4    2    3    1    2 10.186680 0.252167 SUCCESS  13
000011101    2    3    2    2    3    1    1    3  2.372008 0.967432 SUCCESS  14
000011111    3    1    3    1    4    2    3    1  4.129564 0.845248 SUCCESS  15
000100011    1    2    2    4    3    4    3    3  3.533783 0.896552 SUCCESS  16
000100101    0    3    0    4    1    0    1    2 10.468021 0.233700 SUCCESS  17
000100111    5    3    4    0    0    3    1    0 12.477130 0.131151 SUCCESS  18
000101001    2    4    1    1    3    4    4    3  5.228451 0.732903 SUCCESS  19
000101011    2    2    4    3    3    1    5    2  5.228451 0.732903 SUCCESS  20
000101101    3    4    4    1    0    3    1    4  7.644677 0.468925 SUCCESS  21
000101111    2    1    1    1    3    4    1    3  4.851122 0.773363 SUCCESS  22
000110011    1    0    3    5    2    1    2    5 10.123792 0.256445 SUCCESS  23
000110101    2    3    4    2    3    0    1    1  5.698457 0.680967 SUCCESS  24
000110111    1    3    1    4    2    3    3    2  3.345118 0.910872 SUCCESS  25
000111001    2    1    3    4    4    5    4    2  7.111783 0.524622 SUCCESS  26
000111011    1    2    1    5    3    2    3    2  5.039787 0.753315 SUCCESS  27
000111101    4    2    6    3    3    1    3    0 10.312456 0.243777 SUCCESS  28
000111111    2    3    2    3    4    1    3    1  3.345118 0.910872 SUCCESS  29
001000011    4    1    4    6    1    7    0    3 20.732018 0.007894 FAILURE  30
001000101    0    3    2    1    0    5    1    3  9.872239 0.274108 SUCCESS  31
001000111    0    1    2    3    4    3    3    4  5.950009 0.652832 SUCCESS  32
001001011    0    3    1    7    1    0    3    2 15.929354 0.043403 SUCCESS  33
001001101    3    0    0    1    6    5    4    5 18.064239 0.020750 SUCCESS  34
001001111    4    5    5    0    0    1    3    1 13.513128 0.095372 SUCCESS  35
001010011    1    5    0    1    4    0    3    3 10.845349 0.210617 SUCCESS  36
001010101    2    5    1    1    1    3    2    0  8.177571 0.416320 SUCCESS  37
001010111    0    1    3    0    2    2    3    0  8.773353 0.361775 SUCCESS  38
001011011    3    5    3    3    2    0    1    2  6.734455 0.565535 SUCCESS  39
001011101    1    3    2    1    4    3    4    3  4.318229 0.827331 SUCCESS  40
001011111    5    4    1    2    2    2    1    4  6.860231 0.551785 SUCCESS  41
001100101    2    3    4    1    2    0    2    0  7.267349 0.508082 SUCCESS  42
001100111    0    2    3    4    3    2    3    5  6.923119 0.544950 SUCCESS  43
001101011    3    2    4    3    1    2    3    6  7.896229 0.443672 SUCCESS  44
001101101    4    2    2    5    3    2    4    1  6.138673 0.631702 SUCCESS  45
001101111    1    0    0    5    5    3    3    4 12.791570 0.119225 SUCCESS  46
001110101    2    0    2    3    2    1    2    3  3.940900 0.862416 SUCCESS  47
001110111    4    1    0    3    4    4    3    3  6.923119 0.544950 SUCCESS  48
001111011    6    5    3    3    2    0    5    0 16.369571 0.037386 SUCCESS  49
001111101    3    1    1    2    1    1    2    2  3.815124 0.873406 SUCCESS  50
001111111    4    3    4    3    1    1    2    1  5.039787 0.753315 SUCCESS  51
010000011    6    4    1    0    2    4    1    2 11.881348 0.156577 SUCCESS  52
010000111    3    2    4    3    2    4    1    3  3.533783 0.896552 SUCCESS  53
010001011    2    3    2    1    2    5    2    5  6.923119 0.544950 SUCCESS  54
010001111    1    1    3    3    4    1    4    2  5.039787 0.753315 SUCCESS  55
010010011    2    4    0    4    1    2    4    7 15.522237 0.049752 SUCCESS  56
010010111    2    2    2    4    1    3    3    3  2.560672 0.958842 SUCCESS  57
010011011    4    0    0    2    6    0    1    1 15.740690 0.046246 SUCCESS  58
010011111    2    2    4    1    1    0    3    5  8.366235 0.398537 SUCCESS  59
010100011    3    2    3    4    1    2    2    0  4.914011 0.766726 SUCCESS  60
010100111    4    3    1    2    0    0    4    2  8.240459 0.410341 SUCCESS  61
010101011    2    7    3    0    2    2    2    1 12.665794 0.123878 SUCCESS  62
010101111    2    2    3    0    4    2    3    0  6.545791 0.586333 SUCCESS  63
010110011    5    3    1    0    2    2    5    2  9.339345 0.314483 SUCCESS  64
010110111    1    5    3    1    3    1    5    2  8.554899 0.381222 SUCCESS  65
010111011    0    3    3    2    3    4    2    3  4.255341 0.833382 SUCCESS  66
010111111    1    4    4    1    4    2    1    2  5.887121 0.659874 SUCCESS  67
011000111    3    1    3    3    2    2    2    2  1.587562 0.991157 SUCCESS  68
011001111    1    2    4    2    1    2    4    3  4.192453 0.839356 SUCCESS  69
011010111    2    2    4    2    2    2    3    5  4.381117 0.821206 SUCCESS  70
011011111    4    1    5    2    4    3    2    5  8.869340 0.353438 SUCCESS  71
011101111    1    0    0    2    4    2    5    3  9.998015 0.265165 SUCCESS  72
011111111    4    5    5    3    2    4    2    2  8.084894 0.425222 SUCCESS  73
100000000    4    1    3    3    6    2    1    0 11.034014 0.199779 SUCCESS  74
100010000    1    2    0    3    2    6    2    3  9.276457 0.319514 SUCCESS  75
100100000    6    0    2    3    7    2    2    3 17.279793 0.027324 SUCCESS  76
100101000    0    3    2    0    2    5    4    1  9.998015 0.265165 SUCCESS  77
100110000    2    4    0    4    1    1    3    5  9.339345 0.314483 SUCCESS  78
100111000    5    2    4    1    2    5    4    3  8.869340 0.353438 SUCCESS  79
101000000    3    2    2    1    4    4    2    2  3.408006 0.906211 SUCCESS  80
101000100    1    2    1    5    0    3    1    5 10.908238 0.206953 SUCCESS  81
101001000    5    2    1    3    3    5    1    2  7.770453 0.456208 SUCCESS  82
101001100    2    5    3    4    3    3    0    2  6.923119 0.544950 SUCCESS  83
101010000    2    3    1    1    7    5    3    0 16.243795 0.039021 SUCCESS  84
101010100    3    5    1    4    4    3    4    0  9.590898 0.294921 SUCCESS  85
101011000    1    3    2    4    2    1    2    1  4.003788 0.856782 SUCCESS  86
101011100    2    1    4    0    0    1    2    3  8.051795 0.428427 SUCCESS  87
101100000    2    2    2    5    3    2    0    2  5.824233 0.666913 SUCCESS  88
101100100    3    2    1    6    4    2    5    3 10.564008 0.227647 SUCCESS  89
101101000    1    1    5    5    2    2    2    1  8.429123 0.392713 SUCCESS  90
101101100    5    5    4    2    1    3    1    2  8.680676 0.369946 SUCCESS  91
101110000    1    0    2    4    2    0    2    4  8.177571 0.416320 SUCCESS  92
101110100    4    4    1    0    2    0    1    5 11.692684 0.165451 SUCCESS  93
101111000    1    1    1    4    3    1    4    1  6.545791 0.586333 SUCCESS  94
101111100    3    3    2    2    4    3    2    1  2.560672 0.958842 SUCCESS  95
110000000    3    2    2    2    4    2    3    2  1.713338 0.988575 SUCCESS  96
110000010    0    2    2    2    2    0    1    2  6.231350 0.621335 SUCCESS  97
110000100    1    2    2    3    2    0    1    4  5.635568 0.687978 SUCCESS  98
110001000    3    3    2    5    2    5    3    4  7.237560 0.511232 SUCCESS  99
110001010    6    3    4    2    3    2    0    1 10.249568 0.247945 SUCCESS 100
110010000    5    1    4    6    4    3    4    2 12.447341 0.132333 SUCCESS 101
110010010    2    3    4    2    3    4    4    1  4.444005 0.815009 SUCCESS 102
110010100    1    2    0    1    3    2    2    2  4.662458 0.792968 SUCCESS 103
110011000    5    2    2    4    1    1    3    3  6.012897 0.645787 SUCCESS 104
110011010    7    2    1    2    2    0    4    6 18.911573 0.015340 SUCCESS 105
110100000    1    2    4    0    2    1    2    4  6.545791 0.586333 SUCCESS 106
110100010    3    2    1    4    0    3    1    5  8.429123 0.392713 SUCCESS 107
110100100    3    3    1    1    3    2    4    4  4.318229 0.827331 SUCCESS 108
110101000    2    5    2    2    3    4    3    1  5.228451 0.732903 SUCCESS 109
110101010    3    7    3    3    5    2    4    1 14.079121 0.079726 SUCCESS 110
110101100    3    1    2    5    1    1    3    2  5.824233 0.666913 SUCCESS 111
110110000    2    5    3    3    3    2    0    3  6.012897 0.645787 SUCCESS 112
110110010    3    1    2    3    3    2    1    0  4.788234 0.779952 SUCCESS 113
110110100    4    0    1    4    1    1    3    2  7.393125 0.494871 SUCCESS 114
110111000    3    1    1    5    4    0    3    3  8.492011 0.386941 SUCCESS 115
110111010    4    3    4    2    1    1    1    4  5.950009 0.652832 SUCCESS 116
110111100    1    1    1    4    6    1    7    1 19.633131 0.011817 SUCCESS 117
111000000    2    3    0    2    4    2    5    0  9.213569 0.324601 SUCCESS 118
111000010    2    1    2    2    3    3    2    3  1.587562 0.991157 SUCCESS 119
111000100    4    1    0    5    3    1    1    3  9.213569 0.324601 SUCCESS 120
111000110    1    2    5    3    4    1    1    2  6.734455 0.565535 SUCCESS 121
111001000    0    1    5    1    1    3    5    3 10.971126 0.203341 SUCCESS 122
111001010    2    2    2    1    2    2    2    2  1.398898 0.994262 SUCCESS 123
111001100    4    3    2    1    2    3    4    2  3.470895 0.901437 SUCCESS 124
111010000    2    3    2    1    1    0    2    5  7.393125 0.494871 SUCCESS 125
111010010    1    3    2    2    3    3    2    3  1.650450 0.989919 SUCCESS 126
111010100    2    2    3    3    3    4    3    3  1.902002 0.983870 SUCCESS 127
111010110    2    1    4    4    2    1    6    0 11.881348 0.156577 SUCCESS 128
111011000    1    4    4    2    1    3    3    2  4.255341 0.833382 SUCCESS 129
111011010    2    1    2    3    3    4    1    1  4.066676 0.851058 SUCCESS 130
111011100    2    3    1    2    4    4    5    3  6.201561 0.624665 SUCCESS 131
111100000    1    3    1    0    3    0    3    0  9.620687 0.292664 SUCCESS 132
111100010    2    2    1    5    1    2    1    1  6.482903 0.593305 SUCCESS 133
111100100    1    1    6    1    2    1    4    1 10.845349 0.210617 SUCCESS 134
111100110    7    0    3    1    3    0    3    3 15.270684 0.054091 SUCCESS 135
111101000    1    1    3    3    2    1    1    4  4.851122 0.773363 SUCCESS 136
111101010    3    2    5    3    6    3    3    2  8.932228 0.348045 SUCCESS 137
111101100    3    2    2    3    0    2    1    0  6.357126 0.607295 SUCCESS 138
111101110    3    3    3    2    2    2    6    5  8.869340 0.353438 SUCCESS 139
111110000    3    3    2    0    5    2    1    2  6.671567 0.572447 SUCCESS 140
111110010    3    2    7    1    0    0    3    3 15.207796 0.055229 SUCCESS 141
111110100    2    1    1    1    3    2    2    3  3.093566 0.928349 SUCCESS 142
111110110    3    1    2    3    0    2    1    1  5.509792 0.701955 SUCCESS 143
111111000    2    4    3    1    0    0    0    1 10.468021 0.233700 SUCCESS 144
111111010    1    3    1    1    4    2    3    1  4.851122 0.773363 SUCCESS 145
111111100    5    2    5    1    2    1    2    3  7.707565 0.462545 SUCCESS 146
111111110    4    5    5    3    2    4    2    2  8.084894 0.425222 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    2    2    0    2    3    0    1    2  6.294238 0.614310 SUCCESS   0
000000011    3    2    0    0    2    1    3    2  6.357126 0.607295 SUCCESS   1
000000101    1    3    1    4    2    4    1    1  5.761345 0.673945 SUCCESS   2
000000111    1    0    0    3    1    1    5    0 13.010023 0.111505 SUCCESS   3
000001001    2    2    1    2    0    1    1    2  5.384016 0.715853 SUCCESS   4
000001011    1    2    1    2    2    3    1    3  3.093566 0.928349 SUCCESS   5
000001101    2    6    0    1    5    3    1    6 18.064239 0.020750 SUCCESS   6
000001111    2    0    0    3    2    4    5    4 10.186680 0.252167 SUCCESS   7
000010001    2    4    4    4    0    4    4    4  8.869340 0.353438 SUCCESS   8
000010011    2    2    1    3    0    1    2    3  4.725346 0.786488 SUCCESS   9
000010101    0    4    2    2    2    3    2    1  4.851122 0.773363 SUCCESS  10
000010111    4    1    0    1    2    4    2    4  7.518901 0.481816 SUCCESS  11
000011001    3    1    5    2    1    1    3    4  6.797343 0.558648 SUCCESS  12
000011011    1    4    0    3    6    1    2    4 11.944236 0.153709 SUCCESS  13
000011101    1    2    1    4    1    4    3    1  5.761345 0.673945 SUCCESS  14
000011111    4    2    2    3    1    4    4    5  7.111783 0.524622 SUCCESS  15
000100011    2    3    5    2    2    3    2    2  3.470895 0.901437 SUCCESS  16
000100101    1    1    1    0    1    0    1    1 10.153581 0.254412 SUCCESS  17
000100111    2    2    2    1    1    3    1    3  3.093566 0.928349 SUCCESS  18
000101001    0    3    4    3    4    4    2    2  6.075785 0.638743 SUCCESS  19
000101011    1    3    5    3    1    4    3    2  6.075785 0.638743 SUCCESS  20
000101101    1    5    5    2    2    3    1    2  7.707565 0.462545 SUCCESS  21
000101111    3    1    0    2    3    2    2    2  3.940900 0.862416 SUCCESS  22
000110011    1    3    4    2    2    1    5    2  5.950009 0.652832 SUCCESS  23
000110101    5    6    2    4    4    6    7    4 25.723345 0.001171 FAILURE  24
000110111    3    2    1    4    4    3    2    3  3.533783 0.896552 SUCCESS  25
000111001    2    0    2    0    5    3    4    3  9.276457 0.319514 SUCCESS  26
000111011    4    3    6    2    4    3    4    4  9.968226 0.267263 SUCCESS  27
000111101    2    3    1    0    2    1    2    2  4.662458 0.792968 SUCCESS  28
000111111    2    0    1    4    1    3    2    2  5.635568 0.687978 SUCCESS  29
001000011    3    1    2    4    4    3    4    2  4.444005 0.815009 SUCCESS  30
001000101    1    2    4    1    2    3    3    4  4.255341 0.833382 SUCCESS  31
001000111    3    3    7    1    6    1    1    3 17.279793 0.027324 SUCCESS  32
001001011    3    3    1    1    1    0    2    1  6.294238 0.614310 SUCCESS  33
001001101    1    1    2    5    1    2    2    1  6.482903 0.593305 SUCCESS  34
001001111    1    1    3    4    1    3    0    3  6.545791 0.586333 SUCCESS  35
001010011    2    4    4    2    2    2    1    3  3.408006 0.906211 SUCCESS  36
001010101    2    2    2    5    3    0    4    2  6.797343 0.558648 SUCCESS  37
001010111    1    2    3    0    1    3    2    1  5.509792 0.701955 SUCCESS  38
001011011    4    1    3    3    1    4    1    0  7.456013 0.488323 SUCCESS  39
001011101    4    2    1    1    5    4    2    5  9.590898 0.294921 SUCCESS  40
001011111    3    0    2    1    4    2    2    1  5.635568 0.687978 SUCCESS  41
001100101    2    1    3    0    5    1    4    3  8.429123 0.392713 SUCCESS  42
001100111    1    2    2    1    4    1    2    4  4.914011 0.766726 SUCCESS  43
001101011    1    3    2    6    3    7    4    3 16.684011 0.033573 SUCCESS  44
001101101    5    4    1    1    4    3    4    4  8.869340 0.353438 SUCCESS  45
001101111    0    3    1    3    3    4    3    2  5.039787 0.753315 SUCCESS  46
001110101    2    5    1    3    3    1    3    1  5.887121 0.659874 SUCCESS  47
001110111    3    5    7    3    2    2    4    4 14.204897 0.076579 SUCCESS  48
001111011    2    2    1    5    2    0    2    3  6.608679 0.579380 SUCCESS  49
001111101    4    0    4    2    4    3    3    4  7.048895 0.531367 SUCCESS  50
001111111    2    0    2    1    1    3    0    1  7.863131 0.446953 SUCCESS  51
010000011    3    2    1    1    2    1    0    3  5.509792 0.701955 SUCCESS  52
010000111    2    3    2    1    2    2    3    2  1.524674 0.992290 SUCCESS  53
010001011    1    3    4    2    6    4    1    4 10.501120 0.231599 SUCCESS  54
010001111    0    1    3    2    4    1    1    2  6.420015 0.600293 SUCCESS  55
010010011    2    4    4    4    3    2    3    1  4.444005 0.815009 SUCCESS  56
010010111    4    2    1    2    2    1    3    2  3.219342 0.919848 SUCCESS  57
010011011    3    3    2    4    1    2    3    0  4.976899 0.760042 SUCCESS  58
010011111    2    1    3    2    1    1    1    3  3.878012 0.867958 SUCCESS  59
010100011    1    2    2    4    1    2    4    2  4.129564 0.845248 SUCCESS  60
010100111    1    2    6    3    5    1    1    3 11.159790 0.192809 SUCCESS  61
010101011    3    4    3    6    5    1    3    2 10.626896 0.223749 SUCCESS  62
010101111    3    5    2    2    3    2    2    1  4.255341 0.833382 SUCCESS  63
010110011    5    6    4    2    4    4    5    3 14.393561 0.072067 SUCCESS  64
010110111    3    2    6    9    2    6    3    3 29.708464 0.000238 FAILURE  65
010111011    6    2    3    3    4    4    2    4  8.995116 0.342708 SUCCESS  66
010111111    3    1    0    2    4    3    3    1  5.761345 0.673945 SUCCESS  67
011000111    3    2    3    2    2    2    2    3  0.803116 0.999213 SUCCESS  68
011001111    4    3    2    1    2    2    3    3  2.560672 0.958842 SUCCESS  69
011010111    2    3    3    5    2    3    1    2  4.318229 0.827331 SUCCESS  70
011011111    2    3    2    4    3    5    4    1  6.201561 0.624665 SUCCESS  71
011101111    2    3    4    6    1    2    1    4  9.528010 0.299727 SUCCESS  72
011111111    0    0    3    4    2    2    0    1  9.683575 0.287941 SUCCESS  73
100000000    2    2    0    2    3    0    1    2  6.294238 0.614310 SUCCESS  74
100010000    2    2    2    4    1    1    4    2  4.129564 0.845248 SUCCESS  75
100100000    2    4    2    1    1    3    1    2  4.003788 0.856782 SUCCESS  76
100101000    1    2    1    1    1    2    3    1  4.599570 0.799391 SUCCESS  77
100110000    0    4    0    0    2    3    2    1  9.683575 0.287941 SUCCESS  78
100111000    3    3    5    2    1    3    4    2  5.291339 0.726032 SUCCESS  79
101000000    1    1    2    1    0    0    3    3  7.926019 0.440730 SUCCESS  80
101000100    4    1    0    2    4    2    1    2  6.545791 0.586333 SUCCESS  81
101001000    2    2    3    0    3    5    4    2  6.860231 0.551785 SUCCESS  82
101001100    4    3    1    0    2    1    1    1  7.204461 0.514742 SUCCESS  83
101010000    3    3    3    1    2    1    2    5  5.102675 0.746548 SUCCESS  84
101010100    5    3    4    3    3    2    2    2  4.506893 0.808743 SUCCESS  85
101011000    3    2    2    5    1    3    0    1  7.456013 0.488323 SUCCESS  86
101011100    0    3    2    5    2    4    2    0  9.213569 0.324601 SUCCESS  87
101100000    1    4    2    6    6    1    2    3 13.890457 0.084666 SUCCESS  88
101100100    2    4    3    3    2    2    1    4  3.470895 0.901437 SUCCESS  89
101101000    0    2    3    0    6    1    4    2 12.602906 0.126262 SUCCESS  90
101101100    3    2    1    4    1    1    0    0  8.836241 0.356298 SUCCESS  91
101110000    1    1    0    5    4    1    0    5 14.234686 0.075850 SUCCESS  92
101110100    1    0    2    0    2    4    2    3  7.267349 0.508082 SUCCESS  93
101111000    3    4    1    2    0    3    3    4  5.950009 0.652832 SUCCESS  94
101111100    7    2    2    3    6    1    8    0 31.088692 0.000135 FAILURE  95
110000000    2    4    0    3    2    1    3    1  5.698457 0.680967 SUCCESS  96
110000010    1    2    2    2    2    5    0    3  6.608679 0.579380 SUCCESS  97
110000100    5    2    2    4    2    3    2    2  4.381117 0.821206 SUCCESS  98
110001000    1    3    4    3    1    1    2    1  4.851122 0.773363 SUCCESS  99
110001010    1    2    4    5    4    0    3    2  8.554899 0.381222 SUCCESS 100
110010000    2    1    1    2    2    2    2    1  2.967790 0.936363 SUCCESS 101
110010010    2    4    0    3    1    1    1    6 11.755572 0.162447 SUCCESS 102
110010100    2    4    2    0    3    2    3    2  4.129564 0.845248 SUCCESS 103
110011000    3    3    4    0    4    4    5    3  8.869340 0.353438 SUCCESS 104
110011010    4    2    3    5    0    3    3    3  6.986007 0.538143 SUCCESS 105
110100000    1    2    2    1    1    1    0    3  6.231350 0.621335 SUCCESS 106
110100010    2    1    4    3    6    2    0    3 10.249568 0.247945 SUCCESS 107
110100100    3    3    3    2    4    3    2    1  2.623560 0.955720 SUCCESS 108
110101000    5    4    3    3    3    4    4    3  6.516002 0.589633 SUCCESS 109
110101010    6    5    5    4    5    3    1    2 15.962453 0.042921 SUCCESS 110
110101100    2    5    2    3    2    6    3    2  8.806452 0.358886 SUCCESS 111
110110000    1    4    2    6    6    3    4    2 14.079121 0.079726 SUCCESS 112
110110010    1    2    4    5    3    0    2    2  7.581789 0.475349 SUCCESS 113
110110100    7    0    1    0    7    0    3    3 26.348916 0.000915 FAILURE 114
110111000    0    1    2    4    4    3    2    3  5.887121 0.659874 SUCCESS 115
110111010    6    2    3    4    0    4    4    2 11.348454 0.182726 SUCCESS 116
110111100    1    4    4    4    0    2    2    3  6.797343 0.558648 SUCCESS 117
111000000    2    2    0    4    1    2    4    3  5.824233 0.666913 SUCCESS 118
111000010    4    4    2    4    4    3    4    2  5.542891 0.698284 SUCCESS 119
111000100    1    0    4    1    2    1    3    2  6.420015 0.600293 SUCCESS 120
111000110    3    3    1    3    0    2    6    0 11.755572 0.162447 SUCCESS 121
111001000    2    1    2    3    1    2    2    3  2.309120 0.970039 SUCCESS 122
111001010    1    4    4    0    1    5    5    1 12.791570 0.119225 SUCCESS 123
111001100    1    2    3    1    4    3    5    3  6.075785 0.638743 SUCCESS 124
111010000    2    2    4    0    1    2    0    4  8.177571 0.416320 SUCCESS 125
111010010    2    2    4    1    3    4    3    1  4.255341 0.833382 SUCCESS 126
111010100    5    4    3    2    3    3    3    1  5.354227 0.719131 SUCCESS 127
111010110    2    5    2    4    1    3    2    3  5.228451 0.732903 SUCCESS 128
111011000    2    3    1    4    6    3    4    3  8.869340 0.353438 SUCCESS 129
111011010    2    0    3    0    8    1    2    3 19.444467 0.012655 SUCCESS 130
111011100    2    3    4    3    3    3    3    3  1.964891 0.982069 SUCCESS 131
111100000    2    2    3    4    1    4    4    4  5.354227 0.719131 SUCCESS 132
111100010    1    2    1    5    4    0    3    2  8.366235 0.398537 SUCCESS 133
111100100    0    2    1    2    0    0    0    3 11.126691 0.194624 SUCCESS 134
111100110    2    1    3    3    2    3    3    3  1.713338 0.988575 SUCCESS 135
111101000    1    2    6    2    5    2    0    1 12.665794 0.123878 SUCCESS 136
111101010    3    2    3    5    2    3    3    1  4.381117 0.821206 SUCCESS 137
111101100    1    1    1    4    4    1    3    1  6.545791 0.586333 SUCCESS 138
111101110    1    0    1    2    0    1    2    3  7.863131 0.446953 SUCCESS 139
111110000    6    2    1    3    3    4    4    3  8.869340 0.353438 SUCCESS 140
111110010    3    2    1    3    1    0    1    2  5.509792 0.701955 SUCCESS 141
111110100    1    4    7    3    3    1    1    1 13.638904 0.091676 SUCCESS 142
111110110    1    0    1    3    5    4    2    1  9.150681 0.329745 SUCCESS 143
111111000    2    0    2    5    2    2    3    3  5.887121 0.659874 SUCCESS 144
111111010    3    2    2    2    2    2    1    2  1.461786 0.993324 SUCCESS 145
111111100    1    1    1    3    2    4    0    2  6.420015 0.600293 SUCCESS 146
111111110    0    0    3    4    2    2    0    1  9.683575 0.287941 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
